Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.1,0.08,1.07,-1.26,-2.8,-0.28
-0.09,0.09,1.08,-1.26,-2.59,-0.77
-0.08,0.09,1.09,-0.63,-1.75,-1.19
-0.09,0.09,1.09,0.98,-1.19,-0.98
-0.09,0.09,1.09,2.17,-0.91,-0.91
-0.09,0.09,1.08,3.99,-1.4,-0.63
-0.09,0.1,1.06,3.99,-1.82,-0.42
-0.09,0.09,1.06,4.2,-3.29,-0.21
-0.09,0.1,1.05,4.76,-4.69,0.7
-0.09,0.09,1.05,5.04,-6.3,1.33
-0.09,0.09,1.04,5.6,-7.42,2.1
-0.08,0.08,1.04,6.44,-8.54,2.38
-0.08,0.08,1.04,6.93,-9.1,2.17
-0.07,0.08,1.04,7.35,-9.8,2.03
-0.07,0.08,1.04,7.77,-10.22,1.4
-0.06,0.07,1.03,8.61,-10.08,0.63
-0.06,0.07,1.02,9.1,-10.01,-0.35
-0.07,0.07,1.01,9.1,-9.8,-1.61
-0.07,0.07,1,8.89,-9.94,-2.87
-0.07,0.06,1,8.61,-9.73,-4.2
-0.08,0.07,0.99,8.12,-8.75,-5.81
-0.09,0.07,0.98,6.79,-8.61,-6.86
-0.1,0.06,0.98,5.11,-8.54,-7.56
-0.11,0.06,0.99,3.99,-7.42,-8.19
-0.11,0.05,0.99,3.29,-6.51,-8.33
-0.13,0.05,1,2.31,-5.39,-8.61
-0.14,0.05,1,1.68,-4.83,-8.54
-0.14,0.04,1,1.89,-4.06,-7.98
-0.14,0.05,1,1.75,-3.57,-7.21
-0.14,0.05,1,0.98,-2.87,-7
-0.14,0.05,0.99,0.28,-2.59,-6.23
-0.14,0.06,0.99,-0.7,-2.03,-5.6
-0.14,0.06,0.99,-1.75,-1.19,-5.32
-0.15,0.06,1,-2.94,-0.56,-5.04
-0.14,0.06,1,-4.27,0.42,-4.62
-0.15,0.06,1.01,-4.97,1.19,-3.85
-0.15,0.06,1.02,-4.97,1.05,-2.73
-0.15,0.06,1.03,-4.69,0.98,-1.61
-0.14,0.06,1.03,-4.27,1.47,-0.84
-0.14,0.07,1.03,-4.55,2.59,-0.77
-0.14,0.08,1.04,-4.76,2.8,0.21
-0.13,0.08,1.04,-4.48,3.15,1.05
-0.13,0.08,1.04,-4.48,3.92,1.89
-0.12,0.08,1.04,-4.41,4.41,2.31
-0.13,0.09,1.04,-5.25,4.55,2.87
-0.12,0.08,1.06,-4.9,3.71,3.29
-0.11,0.08,1.06,-4.2,3.99,3.5
-0.1,0.08,1.06,-2.52,3.85,3.71
-0.1,0.08,1.06,-1.19,3.64,4.2
-0.09,0.08,1.06,-0.21,3.85,4.69
-0.08,0.08,1.05,0.56,4.62,4.34
-0.07,0.08,1.04,1.19,5.25,3.85
-0.07,0.07,1.03,1.89,5.11,3.64
-0.06,0.08,1.02,2.38,4.13,3.22
-0.06,0.07,1.01,2.66,3.36,2.59
-0.05,0.07,1,1.89,3.01,1.47
-0.05,0.08,1,0.56,2.45,0.49
-0.06,0.07,1,-1.19,1.47,-0.49
-0.07,0.06,1.02,-2.1,0.56,-1.05
-0.07,0.05,1.04,-1.68,-0.77,-1.4
-0.07,0.04,1.06,-0.91,-2.1,-2.03
-0.08,0.04,1.07,0.28,-2.87,-1.96
-0.08,0.04,1.08,1.05,-3.43,-2.24
-0.07,0.03,1.08,1.89,-3.36,-3.64
-0.07,0.04,1.08,3.15,-2.45,-4.41
-0.08,0.05,1.06,3.5,-1.89,-4.97
-0.09,0.05,1.04,3.22,-2.17,-5.39
-0.09,0.06,1.03,2.38,-2.59,-6.16
-0.1,0.07,1.03,1.33,-2.52,-7
-0.1,0.07,1.02,0.91,-2.31,-6.79
-0.12,0.07,1.02,0.49,-2.66,-6.44
-0.12,0.07,1.01,0.63,-3.15,-6.09
-0.12,0.07,1.01,1.54,-3.43,-5.88
-0.12,0.08,1,1.47,-2.87,-5.39
-0.13,0.09,0.99,0.7,-3.22,-4.9
-0.13,0.09,0.99,-0.7,-4.48,-4.9
-0.12,0.09,1,-1.26,-5.11,-4.69
-0.13,0.09,1.01,-1.75,-5.53,-4.69
-0.13,0.1,1.02,-2.52,-5.32,-4.97
-0.13,0.1,1.03,-3.64,-5.46,-4.9
-0.13,0.09,1.05,-3.71,-5.25,-4.83
-0.14,0.09,1.06,-2.52,-4.9,-4.48
-0.14,0.09,1.07,-0.91,-4.48,-4.41
-0.14,0.09,1.07,0.98,-4.34,-4.06
-0.15,0.09,1.06,2.59,-4.48,-3.15
-0.14,0.09,1.06,3.36,-4.76,-3.08
-0.14,0.1,1.05,3.92,-4.27,-3.5
-0.14,0.1,1.04,3.85,-3.92,-3.64
-0.14,0.1,1.04,3.29,-4.2,-3.71
-0.13,0.1,1.05,2.66,-3.71,-4.55
-0.14,0.09,1.06,2.73,-3.22,-5.04
-0.02,0.01,0.99,11.2,-3.78,1.05
-0.02,0.01,0.99,9.38,-1.33,0.49
-0.03,0.02,0.98,8.4,-0.35,0.56
-0.04,0.02,0.98,6.93,0.07,0.28
-0.04,0.02,0.98,5.39,0.35,-0.21
-0.04,0.03,0.99,4.76,0.49,0.14
-0.05,0.03,0.99,4.13,0.56,0.56
-0.04,0.04,1,3.29,0.77,0.98
-0.04,0.04,1,2.45,1.12,1.12
-0.04,0.05,1.01,1.54,1.75,0.63
-0.04,0.05,1.01,1.05,2.52,0.91
-0.04,0.06,1.01,0.35,2.52,1.26
-0.04,0.06,1.01,0.21,2.38,1.47
-0.03,0.07,1.01,0,2.94,1.33
-0.02,0.08,1.01,-0.77,4.13,0.49
-0.02,0.08,1.02,-1.47,4.76,-0.07
-0.02,0.08,1.02,-1.4,4.83,0.28
-0.02,0.08,1.02,-1.33,5.11,0.21
-0.01,0.09,1.02,-1.89,5.46,-0.28
-0.01,0.09,1.02,-1.89,5.39,-0.77
-0.01,0.09,1.03,-2.66,5.04,-1.12
-0.01,0.09,1.03,-2.38,4.76,-2.03
0,0.09,1.04,-1.4,4.76,-2.94
-0.01,0.09,1.04,-1.26,4.9,-3.22
-0.01,0.09,1.04,-0.91,4.62,-3.5
0,0.1,1.05,-0.84,5.88,-4.2
0,0.1,1.04,-1.19,6.58,-4.62
-0.01,0.1,1.05,-1.26,5.67,-5.39
-0.01,0.09,1.06,-0.84,4.62,-5.88
-0.01,0.09,1.06,1.26,4.13,-5.46
0,0.09,1.06,2.1,3.29,-5.18
0,0.1,1.06,2.59,1.82,-5.74
0.01,0.1,1.05,2.73,1.61,-6.37
0.01,0.1,1.05,1.47,1.75,-7.28
0,0.1,1.06,0.56,1.89,-8.05
-0.01,0.09,1.06,0.56,1.19,-8.68
-0.01,0.08,1.06,1.68,-0.07,-8.4
-0.02,0.08,1.06,2.03,-1.19,-7.77
-0.02,0.07,1.06,2.38,-2.17,-7.49
-0.02,0.07,1.06,3.08,-2.94,-7.49
-0.02,0.07,1.06,3.64,-2.8,-7.07
-0.03,0.07,1.05,3.08,-2.8,-6.79
-0.04,0.07,1.04,3.08,-3.29,-6.37
-0.04,0.07,1.03,3.22,-3.71,-5.6
-0.04,0.08,1.02,2.59,-4.13,-5.32
-0.04,0.08,1.01,2.38,-4.62,-5.88
-0.03,0.07,1.01,1.89,-4.2,-6.58
-0.04,0.08,1,0.63,-4.13,-6.58
-0.04,0.08,1,0.07,-4.83,-5.95
-0.04,0.08,1,-0.28,-5.25,-5.95
-0.04,0.08,1,-1.33,-5.32,-6.3
-0.04,0.09,1.01,-1.96,-5.11,-6.93
-0.04,0.08,1.02,-2.52,-4.9,-7.84
-0.05,0.08,1.02,-3.01,-3.92,-8.26
-0.05,0.08,1.03,-2.66,-2.87,-8.54
-0.05,0.08,1.04,-2.38,-1.33,-10.5
-0.06,0.08,1.04,-2.24,0.21,-10.36
-0.08,0.08,1.04,-1.75,0.14,-9.38
-0.08,0.08,1.04,-1.75,-0.21,-8.33
-0.07,0.08,1.04,-2.38,0.14,-7.77
-0.07,0.08,1.03,-2.59,0.21,-7
-0.07,0.09,1.04,-3.57,0.21,-7.35
-0.06,0.08,1.04,-3.64,1.33,-7.35
-0.07,0.07,1.05,-2.45,1.47,-6.72
-0.07,0.08,1.04,-1.68,1.19,-5.6
-0.06,0.08,1.04,-1.54,0.42,-4.83
-0.05,0.08,1.04,-1.89,0.21,-4.2
-0.05,0.08,1.03,-1.75,-0.56,-4.2
-0.04,0.08,1.03,-1.82,-0.91,-3.92
-0.04,0.08,1.03,-1.75,-1.19,-3.92
-0.03,0.09,1.03,-2.1,-0.49,-4.06
-0.03,0.08,1.04,-2.73,-0.21,-4.76
-0.03,0.08,1.04,-2.45,-0.14,-4.9
-0.03,0.08,1.04,-2.31,-0.42,-4.69
-0.04,0.08,1.04,-2.45,-1.12,-4.97
-0.04,0.08,1.04,-2.1,-1.26,-5.53
-0.04,0.08,1.04,-2.17,-0.84,-5.95
-0.05,0.09,1.04,-2.66,-0.21,-6.16
-0.05,0.08,1.05,-3.08,0.07,-6.72
-0.06,0.07,1.05,-2.24,-0.35,-6.44
-0.06,0.07,1.06,-0.98,-1.26,-5.88
-0.06,0.07,1.06,0.14,-1.75,-5.25
-0.06,0.07,1.06,1.19,-1.82,-5.25
-0.06,0.07,1.05,1.33,-1.54,-5.04
-0.06,0.07,1.04,1.4,-1.68,-4.83
-0.06,0.07,1.03,1.26,-1.75,-4.69
-0.06,0.07,1.03,1.19,-1.19,-4.62
-0.07,0.07,1.02,0.7,-1.19,-4.27
-0.07,0.07,1.01,0.14,-1.75,-3.43
-0.08,0.07,1.01,-1.12,-1.75,-2.59
-0.08,0.07,1,-2.87,-1.82,-1.61
-0.09,0.07,1,-5.25,-1.47,-1.05
-0.1,0.07,1.01,-8.68,-1.47,0.63
-0.1,0.06,1.04,-10.71,-1.75,1.89
-0.11,0.05,1.06,-11.48,-2.03,4.41
-0.13,0.04,1.08,-11.48,-4.06,7.49
-0.14,0.04,1.1,-9.38,-6.79,11.27
-0.13,0.04,1.11,-8.54,-8.26,15.61
-0.12,0.04,1.1,-7.91,-9.1,19.46
-0.1,0.04,1.1,-9.87,-7.63,22.26
-0.12,0.01,1.1,-10.29,-9.87,24.85
-0.11,0,1.1,-9.73,-12.32,28.49
-0.08,-0.02,1.1,-8.47,-12.39,32.13
-0.07,-0.02,1.08,-6.23,-12.18,34.58
-0.06,-0.01,1.05,-5.46,-12.25,36.26
-0.05,-0.01,1.02,-4.97,-12.95,38.01
-0.03,0,0.99,-5.11,-13.44,38.99
-0.02,0,0.96,-6.72,-13.44,39.13
-0.01,0.01,0.94,-9.17,-13.51,38.85
0.01,0.01,0.94,-11.9,-13.23,38.22
0.02,0.01,0.94,-15.12,-12.95,36.96
0.03,0,0.94,-17.15,-12.04,35.07
0.05,0.01,0.95,-18.97,-9.17,32.06
0.06,0.01,0.96,-19.88,-6.72,28.49
0.05,0.01,0.96,-20.37,-5.32,25.06
0.04,0.02,0.97,-20.65,-4.48,20.79
0.04,0.03,0.98,-21.42,-2.52,17.64
0.02,0.04,0.98,-22.12,-1.75,15.26
0.01,0.03,0.99,-21.91,-1.68,12.53
0.01,0.03,1,-20.72,-2.1,10.57
0.01,0.04,1.01,-20.16,-1.47,8.47
0.01,0.04,1.03,-20.3,0.7,5.46
0.01,0.04,1.05,-20.16,3.78,2.66
-0.01,0.04,1.06,-19.95,6.58,1.47
-0.02,0.04,1.06,-17.99,7.14,-0.07
-0.03,0.02,1.08,-15.61,6.58,-1.05
-0.03,0.03,1.08,-13.58,7,-1.89
-0.04,0.03,1.08,-12.11,5.81,-2.31
-0.04,0.02,1.09,-11.06,5.95,-2.8
-0.04,0.02,1.1,-9.38,5.32,-2.59
-0.03,0.01,1.12,-7.07,5.32,-2.45
-0.02,0,1.13,-3.99,5.74,-2.8
-0.02,0,1.13,-0.98,5.6,-3.15
-0.01,-0.01,1.13,1.96,5.46,-3.71
-0.01,-0.01,1.11,5.74,4.13,-3.57
0,0,1.09,8.96,3.01,-4.62
0.01,0.12,1.07,9.87,2.52,-6.23
0.01,0,1.05,9.52,2.87,-7.63
0,0,1.04,8.19,3.22,-8.82
0,-0.01,1.03,7.56,3.01,-9.73
-0.01,-0.02,1.03,8.12,2.45,-10.57
-0.02,-0.02,1.03,8.26,2.17,-10.92
-0.03,-0.02,1.02,7.91,1.75,-11.48
-0.04,-0.03,1.02,7.56,0.84,-11.76
-0.04,-0.03,1.02,7.91,-0.7,-11.41
-0.05,-0.02,1.02,7.28,-1.12,-11.27
-0.05,-0.02,1.03,6.09,-1.54,-11.48
-0.06,-0.02,1.03,5.25,-1.96,-11.48
-0.07,-0.01,1.03,4.48,-3.08,-11.2
-0.07,-0.01,1.05,4.13,-3.43,-10.64
-0.07,-0.01,1.07,4.34,-2.94,-11.27
-0.07,-0.01,1.08,5.32,-1.54,-11.69
-0.08,-0.01,1.07,6.93,-1.19,-11.41
-0.08,0,1.07,8.05,-1.4,-10.36
-0.08,0,1.06,9.03,-1.68,-9.66
-0.07,0.01,1.06,9.66,-1.12,-9.8
-0.07,0.02,1.05,9.31,-0.14,-10.99
-0.08,0.01,1.04,9.17,-0.28,-10.78
-0.08,0.01,1.04,8.47,-0.84,-10.08
-0.08,0.01,1.04,8.12,-1.26,-10.08
-0.07,0,1.05,9.03,-0.77,-10.15
-0.07,0,1.06,10.01,-0.07,-9.87
-0.07,0,1.04,10.92,0.28,-10.15
-0.07,0,1.03,11.9,0.56,-9.52
-0.07,0.01,1.03,12.04,0,-8.75
-0.07,0.02,1.02,10.71,-0.56,-8.33
-0.06,0.02,1.02,9.73,-0.42,-7.84
-0.06,0.01,1.02,9.1,-0.07,-7.77
-0.06,0.01,1.03,7.91,-0.28,-7.63
-0.06,0.01,1.05,7.49,-0.91,-7
-0.06,-0.01,1.06,8.05,-0.91,-6.72
-0.05,-0.02,1.08,9.03,-0.7,-6.23
-0.04,-0.02,1.08,10.08,-0.28,-6.23
-0.04,-0.02,1.08,11.55,-0.14,-5.88
-0.04,-0.02,1.08,12.88,-0.49,-5.74
-0.03,-0.02,1.06,13.79,-0.91,-5.74
-0.02,-0.01,1.04,13.58,-1.12,-5.95
-0.01,0,1.02,12.04,-1.19,-7.07
-0.01,0,1.02,10.08,-1.12,-8.12
-0.01,-0.01,1.02,7.98,-2.17,-9.66
0,-0.01,1.03,7.28,-2.59,-10.22
-0.01,-0.01,1.03,6.93,-2.24,-10.5
-0.01,-0.02,1.03,8.05,-2.94,-10.78
0,-0.01,1.03,8.75,-3.5,-12.46
0,0,1.02,8.33,-3.99,-13.02
0,0,1.01,7.21,-3.22,-13.93
-0.01,0.01,1,5.6,-2.59,-15.33
-0.02,0.02,1,4.06,-2.03,-16.38
-0.03,0.02,1,2.87,-1.4,-16.59
-0.05,0.03,1,2.59,-1.61,-16.45
-0.06,0.04,1,1.54,-2.31,-16.03
-0.08,0.04,1,0.14,-3.29,-14.84
-0.08,0.05,1.02,-0.42,-4.27,-14
-0.08,0.04,1.03,-0.35,-4.62,-13.44
-0.09,0.05,1.04,0.21,-5.11,-12.88
-0.09,0.05,1.05,0.63,-4.62,-12.74
-0.09,0.04,1.05,1.89,-4.2,-11.62
-0.08,0.05,1.05,2.45,-2.87,-11.48
-0.08,0.05,1.06,2.94,-1.61,-11.62
-0.09,0.05,1.05,2.94,-0.98,-11.2
-0.09,0.05,1.04,3.43,-0.63,-10.85
-0.09,0.04,1.04,3.78,-0.21,-10.57
-0.09,0.05,1.04,3.85,0.28,-10.85
-0.09,0.04,1.04,3.71,0.98,-10.71
-0.09,0.04,1.04,3.36,1.19,-10.36
-0.09,0.04,1.04,2.94,1.05,-10.29
-0.09,0.04,1.04,2.8,1.4,-10.36
-0.09,0.04,1.04,2.94,1.54,-9.87
-0.08,0.04,1.03,3.5,1.68,-9.1
-0.08,0.04,1.03,3.29,1.89,-8.68
-0.07,0.04,1.03,2.94,1.82,-8.61
-0.07,0.04,1.02,2.45,2.17,-8.68
-0.06,0.05,1.02,1.82,2.52,-8.82
-0.07,0.05,1.02,0.7,2.45,-8.4
-0.07,0.05,1.03,-0.7,2.24,-8.61
-0.07,0.05,1.03,-1.26,1.89,-8.12
-0.07,0.05,1.04,-1.54,1.12,-7.35
-0.07,0.05,1.05,-1.68,0.56,-6.79
-0.07,0.05,1.07,-1.47,-0.21,-6.23
-0.07,0.05,1.07,-0.84,-0.98,-5.95
-0.07,0.04,1.07,1.19,-1.61,-5.25
-0.07,0.05,1.07,2.38,-1.89,-4.55
-0.07,0.05,1.05,3.08,-2.59,-4.06
-0.07,0.06,1.05,3.15,-2.87,-4.13
-0.07,0.06,1.03,3.01,-2.17,-4.48
-0.07,0.06,1.03,2.73,-1.82,-4.34
-0.08,0.06,1.02,2.1,-2.38,-4.62
-0.08,0.05,1.02,1.54,-2.94,-4.83
-0.08,0.05,1.02,1.47,-3.22,-4.34
-0.09,0.05,1.02,1.19,-3.5,-4.27
-0.09,0.05,1.02,0.98,-3.29,-4.34
-0.09,0.04,1.03,0.49,-2.45,-4.69
-0.09,0.04,1.03,0.56,-1.82,-4.34
-0.1,0.04,1.03,1.33,-1.89,-3.5
-0.1,0.04,1.03,1.19,-1.89,-2.8
-0.1,0.04,1.03,0.98,-2.1,-2.17
-0.1,0.04,1.03,0.56,-2.38,-1.61
-0.09,0.04,1.04,-0.21,-2.66,-1.12
-0.09,0.04,1.04,-0.35,-2.52,-0.49
-0.08,0.04,1.04,-0.49,-2.1,-0.49
-0.08,0.05,1.04,-0.42,-1.19,0
-0.07,0.04,1.05,0.07,-1.33,0.07
-0.07,0.04,1.05,0.21,-1.33,0.14
-0.06,0.04,1.06,0.84,-0.91,-0.49
-0.07,0.04,1.06,2.17,-0.98,0.14
-0.07,0.04,1.05,2.73,-1.61,0.91
-0.07,0.05,1.05,2.87,-2.31,1.33
-0.06,0.05,1.05,3.01,-2.45,1.4
-0.06,0.05,1.05,3.15,-2.31,1.12
-0.06,0.04,1.04,3.22,-2.24,1.89
-0.06,0.05,1.04,3.01,-2.87,1.96
-0.06,0.04,1.04,4.06,-2.73,1.68
-0.06,0.04,1.03,3.36,-2.03,0.98
-0.06,0.03,1.03,3.64,-1.89,1.33
-0.07,0.04,1.03,3.43,-2.03,1.68
-0.07,0.03,1.03,2.8,-2.45,1.47
-0.07,0.03,1.03,3.08,-2.31,2.03
-0.08,0.04,1.03,3.01,-3.01,2.73
-0.07,0.04,1.02,2.24,-3.5,3.5
-0.07,0.04,1.03,1.61,-3.71,3.64
-0.07,0.04,1.03,0.91,-4.06,3.64
-0.06,0.04,1.03,1.19,-4.55,3.71
-0.06,0.04,1.04,1.68,-4.48,3.36
-0.06,0.04,1.04,1.82,-3.5,2.66
-0.06,0.04,1.03,2.24,-3.29,2.73
-0.06,0.05,1.03,2.1,-3.08,2.38
-0.06,0.05,1.03,1.4,-1.96,1.47
-0.07,0.05,1.03,1.26,-1.96,1.19
-0.08,0.05,1.03,1.05,-2.45,1.4
-0.08,0.04,1.03,1.05,-3.01,1.12
-0.08,0.05,1.04,0.7,-2.94,0.91
-0.08,0.05,1.05,0.49,-2.73,0.84
-0.08,0.04,1.05,0.63,-2.52,1.12
-0.08,0.04,1.05,1.33,-1.89,1.05
-0.07,0.04,1.05,2.38,-1.26,0.7
-0.08,0.04,1.05,3.29,-0.84,0.91
-0.07,0.05,1.04,3.36,-0.63,0.56
-0.08,0.05,1.03,3.36,-0.84,1.12
-0.07,0.05,1.03,2.66,-1.26,1.12
-0.07,0.05,1.03,2.73,-1.47,1.47
-0.07,0.05,1.02,2.38,-1.54,1.47
-0.07,0.05,1.02,1.68,-1.4,1.47
-0.06,0.04,1.02,1.47,-1.4,1.4
-0.06,0.04,1.03,1.4,-1.19,1.54
-0.06,0.04,1.03,1.12,-1.33,1.19
-0.06,0.04,1.04,1.19,-1.68,0.91
-0.06,0.04,1.04,1.33,-1.89,0.56
-0.06,0.04,1.04,1.61,-2.1,0.84
-0.07,0.04,1.04,1.12,-2.38,0.7
-0.07,0.04,1.04,1.33,-2.24,0.56
-0.07,0.04,1.04,1.33,-1.61,0.42
-0.07,0.04,1.04,1.12,-1.33,0.77
-0.07,0.04,1.03,0.98,-1.47,0.98
-0.08,0.04,1.03,1.19,-1.61,1.47
-0.07,0.04,1.04,1.61,-1.47,0.28
-0.07,0.04,1.03,1.89,-0.7,-0.07
-0.08,0.05,1.02,1.89,-1.19,0.56
-0.08,0.05,1.02,1.26,-1.61,0.84
-0.08,0.05,1.02,0.49,-1.47,1.12
-0.08,0.05,1.03,0.21,-0.91,0.28
-0.07,0.05,1.04,0.14,0.42,-0.98
-0.09,0.05,1.04,-0.14,0.7,-1.05
-0.09,0.05,1.04,-0.35,-0.14,0
-0.09,0.05,1.04,-0.21,-0.98,1.4
-0.09,0.04,1.05,-0.49,-1.26,1.89
-0.08,0.04,1.05,0.28,-1.05,2.17
-0.08,0.04,1.06,0.84,-0.91,2.1
-0.08,0.04,1.05,1.82,-1.12,2.45
-0.08,0.05,1.04,2.52,-1.26,3.36
-0.07,0.05,1.03,2.38,-1.47,3.85
-0.07,0.05,1.03,1.61,-1.68,3.29
-0.06,0.05,1.04,1.54,-0.56,2.17
-0.06,0.04,1.03,1.75,-0.21,1.33
-0.06,0.04,1.04,1.61,0.56,0.49
-0.07,0.04,1.04,1.75,0.49,0.84
-0.08,0.04,1.04,2.31,0.07,1.4
-0.08,0.04,1.03,2.45,-0.49,1.96
-0.07,0.04,1.02,1.75,-1.12,2.17
-0.08,0.04,1.02,0.56,-1.4,2.03
-0.07,0.04,1.03,-0.07,-1.19,1.4
-0.07,0.03,1.03,0.7,-0.77,0.91
-0.08,0.03,1.03,1.47,-0.7,1.19
-0.08,0.03,1.03,1.89,-0.77,1.61
-0.08,0.04,1.03,1.54,-0.49,1.96
-0.08,0.04,1.03,0.77,-0.56,2.24
-0.08,0.04,1.02,0.07,-1.47,2.17
-0.08,0.03,1.03,0,-1.82,2.24
-0.07,0.04,1.03,-0.77,-1.4,1.68
-0.08,0.04,1.03,-1.05,-1.19,1.75
-0.08,0.03,1.04,-0.98,-1.33,2.24
-0.08,0.04,1.04,-0.49,-1.54,2.31
-0.07,0.04,1.04,-0.28,-1.33,2.24
-0.07,0.04,1.04,-0.28,-1.19,1.89
-0.07,0.04,1.04,-0.28,-1.54,1.68
-0.07,0.04,1.04,-0.14,-1.33,1.54
-0.07,0.05,1.04,-0.14,-1.19,1.68
-0.07,0.05,1.04,0,-0.84,1.26
-0.07,0.05,1.04,-0.07,-0.77,0.77
-0.08,0.05,1.04,0,-1.19,0.84
-0.08,0.05,1.04,-0.42,-1.12,1.19
-0.08,0.06,1.04,-1.4,-1.05,1.54
-0.09,0.05,1.04,-1.68,-1.26,1.19
-0.09,0.05,1.05,-0.56,-1.26,1.61
-0.09,0.05,1.04,0,-1.12,2.52
-0.09,0.05,1.04,-0.21,-1.33,3.01
-0.09,0.05,1.03,-0.63,-1.54,3.43
-0.09,0.04,1.04,-0.84,-1.61,3.43
-0.09,0.04,1.04,-0.56,-1.75,3.43
-0.09,0.04,1.04,0,-1.33,3.22
-0.09,0.04,1.05,0,-0.7,3.5
-0.1,0.04,1.04,0.28,-1.05,4.62
-0.09,0.04,1.04,0.56,-1.61,4.97
-0.09,0.04,1.03,0.49,-1.47,5.46
-0.08,0.04,1.03,-0.49,-1.12,5.39
-0.08,0.04,1.03,-1.12,-1.19,4.48
-0.08,0.03,1.03,-0.49,-1.12,4.69
-0.08,0.04,1.03,-0.42,-1.26,5.18
-0.08,0.04,1.03,-0.77,-0.91,4.9
-0.08,0.03,1.04,-0.91,-1.05,4.06
-0.08,0.04,1.04,-0.77,-0.14,3.29
-0.08,0.03,1.04,-0.7,0.91,3.15
-0.09,0.04,1.04,-0.98,0.98,3.15
-0.09,0.04,1.04,-1.19,0.21,3.64
-0.09,0.03,1.04,-1.19,-0.63,4.27
-0.09,0.04,1.05,-1.12,-1.96,4.76
-0.09,0.03,1.04,-0.91,-3.22,5.32
-0.08,0.03,1.05,-0.07,-3.71,4.97
-0.07,0.03,1.06,0.91,-2.03,3.99
-0.07,0.03,1.05,1.68,-1.05,3.78
-0.08,0.03,1.03,1.4,-1.33,3.92
-0.08,0.04,1.03,0.77,-2.03,3.85
-0.07,0.04,1.04,-0.07,-2.24,3.08
-0.08,0.03,1.04,-0.14,-2.73,2.38
-0.08,0.03,1.05,0.42,-3.5,1.68
-0.08,0.02,1.05,1.05,-3.57,1.12
-0.08,0.02,1.05,1.96,-3.08,1.61
-0.08,0.03,1.05,2.38,-2.66,1.54
-0.08,0.03,1.04,2.45,-2.59,1.47
-0.08,0.03,1.04,2.87,-3.29,1.05
-0.07,0.04,1.04,2.94,-3.22,0
-0.07,0.04,1.03,3.01,-3.36,-0.35
-0.08,0.04,1.02,3.57,-3.57,-0.84
-0.08,0.04,1.02,3.71,-3.78,-1.19
-0.08,0.04,1.03,3.01,-3.29,-1.68
-0.09,0.04,1.03,2.66,-3.01,-2.31
-0.09,0.04,1.03,2.59,-3.29,-2.38
-0.1,0.04,1.03,2.59,-3.71,-2.17
-0.1,0.04,1.03,2.38,-3.85,-1.61
-0.1,0.04,1.03,2.03,-3.85,-1.26
-0.1,0.04,1.04,2.24,-3.78,-1.61
-0.1,0.04,1.05,2.8,-3.01,-2.1
-0.1,0.04,1.04,3.36,-2.73,-1.75
-0.11,0.04,1.04,3.71,-2.94,-0.63
-0.11,0.04,1.03,3.85,-3.29,0.07
-0.1,0.05,1.03,3.36,-3.57,0.21
-0.1,0.05,1.03,3.36,-3.64,0.56
-0.1,0.05,1.03,3.01,-3.99,0.28
-0.1,0.05,1.03,3.29,-4.55,0.35
-0.09,0.05,1.03,3.85,-4.41,0.84
-0.09,0.05,1.03,3.85,-4.13,0.91
-0.09,0.06,1.04,3.85,-3.36,0.42
-0.09,0.05,1.04,3.99,-2.59,0.14
-0.09,0.05,1.04,4.34,-2.31,0.42
-0.09,0.05,1.03,4.69,-2.8,0.84
-0.09,0.05,1.03,4.76,-3.64,1.12
-0.09,0.06,1.03,4.83,-4.13,0.98
-0.09,0.06,1.04,5.04,-4.06,0.91
-0.08,0.06,1.04,5.25,-3.29,0.42
-0.09,0.05,1.04,5.53,-2.87,0.28
-0.09,0.06,1.03,5.95,-2.8,0.84
-0.09,0.06,1.03,6.3,-3.29,1.4
-0.09,0.07,1.03,6.02,-3.99,1.82
-0.08,0.07,1.03,5.39,-4.13,1.47
-0.07,0.07,1.04,4.9,-3.71,0.84
-0.06,0.07,1.05,4.9,-2.94,-0.07
-0.05,0.07,1.05,5.39,-1.68,-0.98
-0.06,0.07,1.05,5.39,-0.14,-1.4
-0.07,0.07,1.04,5.18,0.7,-1.68
-0.07,0.07,1.03,5.11,0.84,-1.82
-0.09,0.07,1.02,4.48,-0.14,-1.33
-0.1,0.07,1.01,3.64,-2.8,-0.14
-0.12,0.07,1.01,2.52,-5.11,1.47
-0.12,0.07,1.02,1.82,-6.79,3.22
-0.11,0.07,1.03,1.82,-7.42,4.76
-0.11,0.06,1.04,2.1,-7.14,5.95
-0.1,0.06,1.04,3.22,-6.86,6.93
-0.09,0.06,1.04,3.92,-6.79,7.56
-0.08,0.07,1.04,4.48,-5.95,7.63
-0.07,0.07,1.04,3.99,-5.39,7.21
-0.07,0.07,1.03,3.64,-5.39,6.58
-0.06,0.08,1.04,3.43,-4.83,5.53
-0.07,0.08,1.04,3.43,-4.2,5.11
-0.07,0.08,1.04,3.36,-4.06,4.48
-0.07,0.08,1.03,3.57,-3.85,3.43
-0.08,0.08,1.03,3.15,-3.36,3.22
-0.09,0.08,1.03,2.73,-3.5,2.66
-0.09,0.08,1.04,3.29,-3.85,2.73
-0.09,0.08,1.04,3.92,-3.64,3.08
