Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
0.07,0.05,1.12,-36.4,-6.79,94.22
0.12,0.05,1.02,-41.09,0.98,96.81
0.15,0.04,1,-41.37,12.74,101.36
0.12,0.11,1,-40.74,27.86,108.5
0.11,0.11,1.04,-53.06,38.57,111.51
0.05,0.11,1.04,-56.35,45.36,112.7
0.02,0.09,1.04,-56.35,46.62,115.71
-0.01,0.1,1.02,-56.77,44.87,114.66
0,0.1,0.99,-58.59,43.12,111.51
0.01,0.08,0.97,-57.96,41.23,109.27
0.02,0.07,0.94,-56.49,39.55,107.87
0.03,0.06,0.92,-55.51,38.78,105.77
0.05,0.05,0.89,-55.37,37.94,104.3
0.07,0.03,0.86,-54.11,38.01,103.18
0.08,0.02,0.83,-52.01,39.27,102.34
0.09,0.01,0.82,-51.73,41.02,101.01
0.09,0,0.82,-52.64,42.63,98.35
0.08,-0.01,0.83,-53.9,43.54,96.46
0.06,-0.03,0.82,-52.78,42.49,94.85
0.04,-0.05,0.81,-51.8,39.06,92.82
0.02,-0.06,0.79,-50.19,33.04,89.53
0.03,-0.07,0.78,-49,28.84,87.01
0.04,-0.06,0.78,-50.4,26.74,83.79
0.03,-0.08,0.78,-51.17,26.18,79.52
0,-0.08,0.78,-51.1,23.87,75.88
-0.02,-0.08,0.78,-50.54,20.72,70.14
-0.04,-0.08,0.79,-49.98,17.08,63.91
-0.05,-0.08,0.81,-49.07,11.2,56.28
-0.05,-0.06,0.85,-49,5.74,51.31
-0.05,-0.04,0.87,-50.4,-0.77,44.66
-0.04,-0.05,0.87,-50.89,-9.45,41.16
-0.02,-0.05,0.82,-47.6,-15.47,40.11
-0.01,-0.07,0.78,-42.07,-18.97,39.83
0,-0.08,0.73,-36.47,-19.6,38.08
-0.03,-0.08,0.72,-28.63,-18.83,34.23
-0.06,-0.08,0.75,-20.93,-18.62,28.77
-0.09,-0.05,0.8,-15.54,-19.32,19.74
-0.12,-0.03,0.85,-10.36,-22.89,13.09
-0.12,-0.01,0.89,-3.78,-30.03,10.36
-0.11,0.01,0.92,2.17,-39.06,10.43
-0.09,0.01,0.9,9.38,-49.91,13.44
-0.06,0.02,0.9,16.45,-55.37,16.52
-0.04,0.01,0.86,21.14,-56.91,19.46
-0.04,-0.01,0.85,25.69,-55.37,22.19
-0.06,-0.02,0.85,28.7,-51.38,21.63
-0.08,-0.04,0.99,32.06,-47.81,20.23
-0.09,-0.05,0.91,35.84,-44.73,19.95
-0.12,-0.04,0.96,39.69,-41.93,20.72
-0.15,-0.03,1.01,42.91,-41.16,20.93
-0.18,-0.02,1.08,44.45,-42.21,21.21
-0.19,-0.01,1.12,45.64,-43.68,22.89
-0.19,0.01,1.16,44.24,-43.75,25.41
-0.19,0.02,1.17,43.61,-41.58,29.96
-0.21,0.01,1.18,44.59,-36.47,37.38
-0.25,0.02,1.18,44.03,-26.39,40.6
-0.3,0.02,1.19,42.98,-17.92,40.25
-0.34,0.01,1.23,41.79,-10.64,38.22
-0.39,0.03,1.27,42.91,-6.65,34.72
-0.42,0.04,1.29,45.01,-5.74,31.01
-0.41,0.04,1.3,50.26,-7,27.44
-0.38,0.03,1.3,55.02,-8.96,22.54
-0.36,0.04,1.31,60.83,-11.06,18.76
-0.33,0.04,1.34,70,-11.34,15.82
-0.3,0.08,1.4,76.02,-3.85,13.51
-0.34,0.08,1.49,79.03,7.49,10.29
-0.4,0.1,1.66,71.75,17.71,4.48
-0.48,0.14,1.77,59.36,23.17,-4.41
-0.5,0.13,1.78,48.65,21.28,-6.51
-0.48,0.11,1.71,40.6,18.2,-3.85
-0.45,0.09,1.58,35.28,17.29,2.1
-0.46,0.06,1.44,29.89,15.96,3.78
-0.47,0.04,1.31,24.22,14.7,2.03
-0.49,0.03,1.16,21.49,13.79,-1.47
-0.49,0,1.07,19.88,14.35,-7.63
-0.49,0.01,1.04,13.37,14.77,-17.29
-0.5,0.06,1.07,5.18,13.93,-28.84
-0.49,0.08,1.12,-3.01,12.04,-39.83
-0.47,0.1,1.14,-7.21,10.01,-47.74
-0.45,0.12,1.17,-11.69,7.21,-54.81
-0.42,0.15,1.2,-15.89,3.22,-60.55
-0.38,0.19,1.21,-21,-0.28,-64.96
-0.32,0.2,1.18,-26.88,-4.41,-65.1
-0.28,0.21,1.13,-32.62,-7.14,-63
-0.25,0.21,1.03,-36.54,-8.26,-59.15
-0.25,0.18,0.94,-39.9,-7.77,-57.19
-0.25,0.14,0.85,-42.77,-6.65,-57.26
-0.25,0.11,0.74,-42.56,-5.25,-58.1
-0.24,0.07,0.7,-35.42,-2.24,-59.78
-0.25,0.07,0.66,-38.85,-5.25,-59.5
-0.23,0.06,0.67,-42.35,-6.44,-65.45
-0.21,0.05,0.69,-44.45,-8.89,-68.04
-0.18,0.04,0.71,-43.96,-12.04,-66.43
-0.16,0.05,0.72,-45.78,-14.98,-64.47
-0.14,0.03,0.71,-46.62,-16.66,-61.88
-0.12,0,0.68,-46.41,-16.59,-56.77
-0.12,-0.02,0.66,-45.29,-14.21,-53.41
-0.13,-0.03,0.66,-44.52,-11.97,-51.24
-0.14,-0.05,0.65,-43.4,-9.45,-49.91
-0.16,-0.07,0.66,-43.05,-6.72,-50.54
-0.2,-0.09,0.66,-42.56,-5.46,-53.62
-0.22,-0.12,0.68,-40.39,-5.88,-56.28
-0.23,-0.13,0.69,-37.8,-7.98,-58.24
-0.23,-0.14,0.7,-34.51,-12.6,-59.08
-0.22,-0.13,0.71,-34.37,-16.73,-59.36
-0.19,-0.13,0.73,-35.56,-20.3,-60.48
-0.17,-0.19,0.71,-29.4,-21.91,-59.22
-0.18,-0.17,0.64,-26.18,-24.5,-54.32
-0.15,-0.21,0.64,-21.14,-22.96,-54.95
-0.16,-0.23,0.63,-16.31,-21.98,-56.28
-0.16,-0.23,0.66,-10.85,-20.44,-57.82
-0.17,-0.23,0.68,-5.53,-19.81,-60.27
-0.17,-0.23,0.7,-2.73,-21.07,-63.49
-0.16,-0.22,0.74,-0.21,-23.87,-64.26
-0.14,-0.21,0.78,2.52,-25.83,-62.65
-0.12,-0.2,0.83,3.43,-28.56,-59.99
-0.11,-0.2,0.85,3.43,-31.01,-57.12
-0.1,-0.23,0.84,5.67,-34.58,-53.27
-0.09,-0.26,0.82,12.18,-36.68,-49.42
-0.09,-0.28,0.81,16.17,-38.15,-47.53
-0.09,-0.3,0.82,20.37,-39.62,-47.04
-0.06,-0.29,0.88,23.17,-40.18,-47.18
-0.04,-0.27,0.96,23.1,-39.27,-46.62
-0.03,-0.26,1.03,20.79,-36.89,-44.8
0,-0.27,1.1,17.92,-33.81,-42.28
0.03,-0.26,1.2,11.13,-28.49,-39.48
0.04,-0.27,1.28,6.44,-22.75,-34.93
0.01,-0.3,1.31,5.39,-20.72,-27.3
-0.01,-0.32,1.34,6.16,-22.89,-22.68
-0.01,-0.34,1.32,7.91,-26.67,-20.09
0.03,-0.36,1.28,10.85,-29.82,-18.48
0.07,-0.38,1.24,15.54,-32.41,-18.41
0.12,-0.39,1.22,24.43,-31.22,-20.02
0.17,-0.37,1.28,29.12,-24.71,-23.31
0.22,-0.28,1.39,28.49,-11.9,-29.47
0.24,-0.23,1.51,24.78,4.55,-30.31
0.21,-0.17,1.66,27.02,9.8,-21.63
0.15,-0.1,1.79,24.85,11.9,-14.91
0.07,-0.08,1.81,21.42,4.06,-6.3
0.07,-0.09,1.75,25.2,-7.84,1.96
0.06,-0.07,1.6,26.81,-28.14,9.59
0.12,-0.07,1.45,25.41,-39.27,15.96
0.18,-0.08,1.23,22.33,-41.58,22.05
0.23,-0.11,1.06,18.13,-35.35,26.6
0.27,-0.15,0.92,16.24,-20.3,28.35
0.28,-0.15,0.99,15.54,-6.37,30.1
0.29,-0.11,0.94,13.58,8.05,31.99
0.27,-0.03,1.08,7,23.1,34.09
0.22,-0.01,1.18,-1.26,26.6,38.15
0.18,0,1.23,-5.32,22.96,44.03
0.15,-0.01,1.21,-5.6,15.75,54.32
0.11,-0.03,1.16,-4.9,4.06,61.81
0.1,-0.04,1.07,-2.52,-5.88,65.45
0.12,-0.04,0.97,-3.29,-10.01,66.99
0.25,-0.06,0.89,-5.32,-6.51,66.92
0.12,-0.07,0.82,-7.56,-1.68,66.15
0.11,-0.09,0.74,-5.11,1.82,65.59
0.09,-0.11,0.71,-0.98,4.27,65.59
0.06,-0.09,0.71,2.73,6.93,64.05
0.04,-0.08,0.72,2.66,7.07,60.41
0.03,-0.08,0.72,3.22,4.76,57.68
0.05,-0.04,0.74,0.7,1.19,57.12
0.08,0,0.81,-9.45,-1.75,57.33
0.08,0,0.81,-14.14,-5.39,61.32
0.09,-0.03,0.76,-16.17,-7.91,68.74
0.09,-0.05,0.7,-17.01,-7.84,72.66
0.09,-0.07,0.65,-17.57,-5.6,73.78
0.08,-0.1,0.61,-15.33,-2.03,73.78
0.08,-0.11,0.62,-14.63,1.54,71.33
0.08,-0.11,0.64,-18.13,3.71,66.22
0.08,-0.13,0.67,-18.69,4.41,62.65
0.1,-0.16,0.68,-14.28,4.06,63.35
0.11,-0.16,0.71,-9.94,4.69,64.47
0.1,-0.16,0.75,-5.95,5.74,64.68
0.08,-0.17,0.79,-3.64,6.16,62.44
0.06,-0.17,0.83,-2.66,6.23,59.43
0.05,-0.17,0.87,-2.94,5.88,56.28
0.05,-0.17,0.89,-2.03,5.81,54.46
0.03,-0.2,0.9,2.1,4.69,53.97
0,-0.21,0.92,7.07,3.36,52.15
-0.01,-0.2,0.93,8.96,3.36,48.51
-0.02,-0.21,0.96,10.01,3.92,42.91
-0.04,-0.22,0.99,11.62,3.57,38.43
-0.05,-0.22,1.02,14.7,1.4,34.16
-0.04,-0.21,1.08,17.15,-0.56,30.73
-0.05,-0.18,1.14,17.29,-2.52,26.32
-0.06,-0.17,1.19,16.94,-6.44,23.87
-0.06,-0.16,1.22,14.63,-10.36,22.61
-0.06,-0.14,1.24,10.29,-13.16,21.77
-0.05,-0.14,1.23,7.07,-14.84,22.54
-0.07,-0.16,1.18,7,-14.91,24.15
-0.09,-0.18,1.12,8.89,-14.77,24.92
-0.11,-0.2,1.07,10.99,-14.14,21.91
-0.13,-0.18,1.06,12.25,-13.02,17.36
-0.13,-0.18,1.06,12.53,-11.48,11.76
-0.12,-0.17,1.07,14.77,-8.82,7.42
-0.12,-0.13,1.11,17.08,-3.71,5.67
-0.12,-0.11,1.17,17.5,0.84,3.99
-0.13,-0.11,1.2,17.43,4.48,2.45
-0.14,-0.1,1.22,18.76,7.49,0.14
-0.14,-0.08,1.25,22.05,12.04,-2.38
-0.14,-0.07,1.28,28.21,15.54,-4.9
-0.17,-0.07,1.36,34.79,18.27,-11.2
-0.21,-0.02,1.43,39.41,17.22,-18.06
-0.24,-0.01,1.57,38.08,13.65,-29.75
-0.24,0.06,1.62,36.26,4.9,-41.02
-0.17,0.12,1.63,35.77,-1.26,-39.83
-0.12,0.14,1.6,39.48,-3.29,-32.41
-0.11,0.16,1.58,41.72,-1.54,-21.35
-0.12,0.16,1.54,39.62,4.06,-15.4
-0.13,0.17,1.51,31.85,10.57,-13.3
-0.15,0.18,1.54,22.61,14.91,-12.11
-0.19,0.18,1.53,11.9,12.67,-10.22
-0.18,0.14,1.51,5.53,9.1,-9.59
-0.17,0.16,1.42,-1.4,3.29,-2.52
-0.14,0.15,1.33,-7.07,3.08,2.45
-0.17,0.12,1.21,-10.71,5.6,6.23
-0.2,0.11,1.16,-16.59,11.34,4.13
-0.25,0.09,1.1,-23.45,18.76,-1.05
-0.27,0.07,1.06,-26.53,21.07,-6.3
-0.28,0.08,1.04,-28.98,22.68,-12.81
-0.31,0.06,1.01,-29.75,20.86,-17.71
-0.32,0.06,1,-28.42,13.3,-22.19
-0.31,0.07,0.98,-28.49,6.65,-26.88
-0.29,0.06,0.96,-28.98,0,-31.08
-0.26,0.05,0.91,-28.07,-6.72,-32.62
-0.23,0.04,0.86,-27.44,-8.68,-34.02
-0.2,0.02,0.81,-25.2,-7.14,-35.49
-0.21,0,0.76,-22.82,-5.46,-35.91
-0.21,-0.02,0.71,-19.81,-2.66,-38.71
-0.22,-0.02,0.66,-18.83,-1.4,-42.56
-0.21,-0.04,0.65,-18.55,-1.33,-47.53
-0.2,-0.04,0.65,-16.66,-3.15,-50.4
-0.18,-0.06,0.66,-11.62,-4.69,-52.01
-0.18,-0.03,0.65,-13.51,-7.63,-51.24
-0.14,-0.02,0.7,-16.31,-8.05,-53.41
-0.13,-0.02,0.74,-20.79,-8.89,-52.5
-0.11,-0.02,0.77,-25.2,-10.01,-50.33
-0.1,-0.02,0.76,-29.4,-10.85,-46.27
-0.08,-0.06,0.72,-34.02,-10.08,-43.89
-0.03,-0.18,1.01,0.14,-0.91,-1.19
-0.03,-0.16,1.02,2.24,1.33,-3.71
-0.05,-0.18,0.99,-1.75,-0.56,-1.19
-0.03,-0.17,1,-0.21,0.35,-1.19
-0.04,-0.18,1.01,0.56,-0.7,-0.42
-0.03,-0.17,1.02,0.35,-2.1,-0.91
-0.02,-0.17,1.02,0.28,-2.8,-1.4
-0.02,-0.18,1.01,1.33,-2.1,-0.35
-0.02,-0.16,1.02,0.84,-1.12,0.14
-0.02,-0.17,1.02,0.42,-0.63,0.21
-0.03,-0.17,1.02,1.4,-0.35,1.61
-0.04,-0.18,1.01,1.68,-0.49,1.68
-0.04,-0.18,0.87,2.03,-1.4,0.07
-0.05,-0.19,1.01,3.43,-1.96,-0.7
-0.04,-0.17,1.02,3.08,-2.24,-2.31
-0.03,-0.17,1.03,2.17,-2.87,-2.73
-0.03,-0.17,1.05,1.75,-2.66,-1.4
-0.03,-0.17,1.04,0.84,-2.1,-0.42
-0.04,-0.18,1.04,0.49,-1.61,-0.21
-0.04,-0.19,1.03,0.14,-1.05,-0.28
-0.05,-0.2,1.03,0.14,-1.19,-0.84
-0.07,-0.2,1.03,0.49,-2.59,-0.77
-0.07,-0.2,1.02,0.35,-3.64,-0.98
-0.08,-0.21,1,0.56,-4.41,-1.61
-0.08,-0.22,0.99,1.26,-4.55,-2.24
-0.09,-0.22,0.98,1.33,-4.69,-3.57
-0.09,-0.22,0.98,1.26,-5.18,-5.39
-0.08,-0.23,0.98,3.01,-5.46,-5.46
-0.07,-0.22,0.98,3.99,-6.02,-5.88
-0.07,-0.21,1,3.64,-6.93,-6.16
-0.06,-0.22,1.01,3.78,-8.68,-4.55
-0.06,-0.21,1,4.06,-10.43,-0.63
-0.06,-0.22,0.97,3.43,-11.62,2.03
-0.06,-0.25,0.91,4.06,-11.48,4.55
-0.02,-0.23,0.86,0.49,-5.32,5.95
-0.04,-0.31,0.78,2.8,0.07,8.33
-0.06,-0.32,0.76,9.17,-0.84,10.99
-0.05,-0.31,0.76,12.95,-2.31,10.22
-0.02,-0.33,0.74,17.22,-4.13,9.59
0.02,-0.33,0.76,21.98,-4.83,9.17
0.06,-0.32,0.78,27.51,-3.85,9.59
0.09,-0.31,0.85,30.24,0.07,10.29
0.1,-0.3,0.9,31.78,6.93,11.97
0.09,-0.29,0.96,35.21,11.2,14.28
0.06,-0.28,1.07,38.64,13.79,15.96
0.03,-0.25,1.18,38.78,13.3,14.77
0.02,-0.22,1.26,38.01,7.77,14.42
0.04,-0.2,1.3,35.49,0.7,17.36
0.07,-0.19,1.31,34.16,-5.11,25.34
0.09,-0.2,1.27,33.04,-8.19,31.5
0.1,-0.23,1.2,30.94,-6.79,36.05
0.09,-0.26,1.13,29.54,-3.29,37.59
0.08,-0.29,1.1,28.56,0.21,38.15
0.06,-0.3,1.1,29.33,1.54,38.22
0.04,-0.28,1.12,29.12,0,38.57
0.02,-0.27,1.16,27.44,-3.29,39.41
0.01,-0.24,1.17,24.92,-7.63,39.83
0,-0.22,1.17,19.39,-9.94,40.39
-0.01,-0.22,1.14,15.05,-11.2,41.02
-0.01,-0.22,1.1,11.41,-11.06,43.54
-0.03,-0.22,1.05,7.7,-10.01,43.82
-0.05,-0.23,0.99,3.71,-9.73,42.14
-0.06,-0.24,0.93,2.17,-10.5,40.88
-0.07,-0.24,0.9,1.61,-11.69,40.46
-0.06,-0.23,0.88,2.38,-12.81,39.48
-0.06,-0.21,0.89,0.07,-13.65,37.59
-0.05,-0.2,0.9,-2.45,-12.67,32.9
-0.05,-0.19,0.91,-4.97,-11.2,31.15
-0.03,-0.19,0.93,-6.51,-9.1,30.24
-0.04,-0.17,0.94,-5.95,-8.26,31.01
-0.04,-0.15,0.97,-9.03,-9.1,32.41
-0.04,-0.17,0.98,-6.02,-10.01,32.62
-0.04,-0.14,1,-4.9,-8.33,32.34
-0.04,-0.13,1.01,-6.79,-4.06,29.68
-0.06,-0.13,1.04,-8.54,-0.28,27.86
-0.08,-0.12,1.09,-7.14,2.31,25.69
-0.1,-0.11,1.14,-7.63,1.82,23.52
-0.1,-0.09,1.17,-7.56,-0.42,21
-0.1,-0.07,1.22,-6.93,-1.47,19.6
-0.11,-0.06,1.23,-7.07,-1.82,18.06
-0.1,-0.06,1.23,-5.11,-1.54,15.4
-0.09,-0.06,1.23,-3.01,-0.28,14.07
-0.09,-0.07,1.24,-0.77,1.89,12.18
-0.1,-0.06,1.26,3.71,4.76,10.15
-0.11,-0.03,1.29,6.44,5.74,7.42
-0.11,0,1.33,6.44,5.53,4.41
-0.11,0.03,1.34,9.59,5.25,2.87
-0.11,0.05,1.34,7.98,4.69,0.91
-0.1,0.05,1.32,11.48,3.99,1.47
-0.11,0.03,1.29,16.66,3.5,4.34
-0.1,0.04,1.26,20.3,5.46,-0.14
-0.09,0.02,1.22,26.39,7,-5.39
-0.09,0.01,1.22,37.24,10.15,-9.52
-0.1,0.04,1.28,46.27,15.33,-17.36
-0.15,0.09,1.37,48.72,16.45,-25.55
-0.16,0.14,1.57,49.35,15.89,-35.7
-0.17,0.2,1.69,45.92,8.61,-38.43
-0.13,0.25,1.75,39.83,-2.8,-35.7
-0.09,0.26,1.73,26.11,-8.96,-29.89
-0.06,0.26,1.59,15.96,-12.74,-22.19
-0.07,0.18,1.42,9.73,-13.09,-11.06
-0.1,0.15,1.25,-1.19,-10.85,-7.42
-0.12,0.11,1.04,-7.35,-8.12,-11.2
-0.13,0.04,0.92,-8.12,-6.02,-13.79
-0.17,0.03,0.86,-5.95,-3.01,-18.55
-0.2,0.02,0.85,-4.55,-2.87,-27.65
-0.21,0.02,0.87,-3.99,-7.14,-33.04
-0.19,0.05,0.92,-2.59,-8.96,-37.59
-0.17,0.07,0.95,-4.06,-9.24,-40.67
-0.15,0.09,0.97,-8.54,-6.09,-44.66
-0.13,0.09,0.98,-12.88,-3.5,-45.22
-0.14,0.09,0.99,-16.66,-0.84,-46.27
-0.12,0.08,0.99,-20.86,3.01,-47.67
-0.07,0.09,0.99,-24.08,12.04,-50.96
-0.09,0.07,0.9,-27.93,13.93,-47.88
-0.08,0.05,0.88,-27.16,16.38,-44.87
-0.1,0.05,0.87,-27.09,16.31,-43.4
-0.12,0.04,0.86,-29.54,12.6,-43.75
-0.13,0.03,0.82,-29.82,9.03,-45.43
-0.14,-0.01,0.79,-27.51,3.71,-45.08
-0.13,-0.02,0.76,-24.36,-1.54,-43.75
-0.13,-0.03,0.74,-24.29,-4.34,-43.82
-0.13,-0.04,0.71,-24.22,-7.77,-44.73
-0.12,-0.04,0.7,-22.96,-10.36,-45.08
-0.1,-0.05,0.69,-21.07,-10.92,-43.89
-0.09,-0.04,0.69,-20.65,-8.4,-43.26
-0.08,-0.04,0.7,-21.14,-3.92,-43.19
-0.1,-0.06,0.72,-21.28,1.68,-43.05
-0.13,-0.07,0.73,-18.76,4.48,-42
-0.15,-0.07,0.76,-17.71,6.16,-42.35
-0.16,-0.07,0.76,-16.31,7.35,-43.26
-0.16,-0.1,0.75,-12.11,7.7,-43.19
-0.18,-0.07,0.79,-14.98,5.74,-47.25
-0.19,-0.09,0.8,-14.77,1.96,-49.91
-0.18,-0.1,0.8,-13.58,-0.42,-49.91
-0.16,-0.12,0.78,-13.3,-0.77,-50.68
-0.16,-0.13,0.77,-13.02,-1.89,-51.94
-0.16,-0.16,0.75,-9.59,-1.47,-52.29
-0.14,-0.17,0.75,-8.4,-1.4,-53.41
-0.14,-0.16,0.79,-14.63,-5.25,-57.12
-0.16,-0.16,0.8,-31.99,-8.47,-73.08
-0.12,-0.2,0.7,-28.35,-6.23,-79.31
-0.05,-0.24,0.72,-14.49,-4.41,-70.77
-0.06,-0.21,0.76,-5.18,-0.49,-67.83
-0.05,-0.21,0.8,-0.42,2.59,-67.9
-0.03,-0.2,0.85,3.64,5.04,-66.5
-0.03,-0.2,0.89,9.94,7.49,-63
-0.04,-0.21,0.93,15.75,7.42,-60.06
-0.03,-0.19,0.99,19.32,5.39,-58.1
-0.02,-0.17,1.07,17.85,3.71,-56.42
-0.01,-0.15,1.12,12.67,3.92,-56.07
0,-0.14,1.14,4.62,3.92,-55.02
0.02,-0.16,1.13,2.38,3.99,-52.43
0.02,-0.2,1.1,6.79,2.59,-43.68
0.04,-0.17,1.1,6.93,1.26,-36.96
0.06,-0.21,1.1,8.75,0.56,-30.45
0.07,-0.21,1.09,9.94,-0.77,-23.38
0.07,-0.22,1.11,14.28,-1.68,-18.06
0.06,-0.21,1.12,11.2,-3.22,-12.11
0.05,-0.24,1.16,11.76,-2.87,-7
0.02,-0.24,1.19,10.15,-3.22,0
0,-0.23,1.24,6.37,-6.02,4.69
0,-0.24,1.25,4.62,-4.83,5.53
-0.01,-0.27,1.24,2.03,-3.43,7.84
0,-0.29,1.24,3.01,-4.34,9.45
0.03,-0.3,1.26,4.55,-3.08,10.85
0.06,-0.33,1.26,5.74,3.71,11.48
0.07,-0.34,1.26,15.96,10.5,11.55
0.05,-0.35,1.41,24.92,20.51,8.33
-0.02,-0.28,1.61,26.6,28.42,-2.45
-0.1,-0.2,1.81,21.91,26.81,-10.99
-0.14,-0.16,1.89,18.13,13.72,-12.81
-0.14,-0.13,1.91,14.7,-7.35,-4.27
-0.07,-0.08,1.8,14.28,-31.5,5.6
0.05,-0.04,1.65,5.32,-43.68,11.97
0.13,-0.04,1.44,-0.91,-44.8,17.78
0.19,-0.08,1.29,-5.46,-37.38,25.97
0.2,-0.09,1.18,-9.31,-25.76,31.78
0.2,-0.11,1.11,-10.15,-17.71,36.12
0.18,-0.12,1.04,-7.49,-11.48,44.52
0.16,-0.1,1.01,-7.98,-4.41,50.12
0.12,-0.11,0.98,-7.63,-0.63,51.52
0.09,-0.12,0.97,-6.02,0.42,52.22
0.08,-0.11,0.97,-4.27,-0.07,53.55
0.07,-0.11,0.97,-2.8,-0.7,54.46
0.07,-0.11,0.97,0.91,-0.14,55.23
0.06,-0.1,0.99,1.19,1.47,53.27
0.06,-0.09,1,0.49,4.83,50.19
0.06,-0.07,1.03,-3.71,6.3,46.34
0.06,-0.07,1.04,-6.16,6.51,43.68
0.07,-0.06,1.03,-7.42,4.83,44.66
0.08,-0.05,1,-8.96,0.63,46.13
0.09,-0.05,0.96,-10.92,-2.59,47.39
0.1,-0.06,0.9,-12.88,-4.34,49.21
0.11,-0.07,0.85,-14.7,-5.18,50.26
0.11,-0.08,0.8,-13.93,-5.11,51.31
0.11,-0.09,0.75,-12.74,-4.76,51.66
0.11,-0.1,0.73,-10.78,-4.62,50.12
0.1,-0.08,0.71,-6.65,-5.74,47.18
0.11,-0.12,0.72,-5.18,-8.19,49.42
0.11,-0.11,0.72,-3.5,-10.15,50.96
0.1,-0.1,0.72,-2.03,-12.74,52.43
0.11,-0.12,0.72,0.21,-15.89,53.76
0.12,-0.12,0.73,0.21,-17.64,55.23
0.12,-0.11,0.73,-0.07,-17.01,57.68
0.13,-0.12,0.74,-1.12,-13.86,58.8
0.12,-0.12,0.73,-2.66,-10.5,59.43
0.11,-0.12,0.75,-4.9,-7,59.01
0.1,-0.13,0.77,-7.98,-3.01,58.52
0.09,-0.13,0.77,-12.53,1.4,56.49
0.09,-0.14,0.76,-14.91,3.43,54.04
0.09,-0.15,0.78,-16.24,6.09,52.57
0.08,-0.16,0.81,-17.43,10.64,51.66
0.06,-0.16,0.84,-19.04,12.88,49.28
0.04,-0.17,0.86,-19.25,13.65,45.85
0.01,-0.19,0.87,-15.82,12.53,41.79
-0.01,-0.2,0.9,-9.52,8.75,38.92
-0.02,-0.17,0.95,-3.99,5.6,35.07
-0.03,-0.14,1.02,-1.05,2.17,30.17
-0.06,-0.13,1.08,1.05,-5.32,27.93
-0.06,-0.12,1.11,2.8,-12.11,27.51
-0.05,-0.11,1.13,3.92,-18.2,28.98
-0.04,-0.11,1.12,4.13,-21.84,30.8
-0.04,-0.12,1.1,4.34,-24.08,32.2
-0.05,-0.14,1.06,5.46,-24.64,32.27
-0.06,-0.15,1.01,6.93,-24.78,30.03
-0.06,-0.15,0.98,9.38,-25.83,27.58
-0.06,-0.13,0.99,9.8,-25.41,23.66
-0.07,-0.12,1.03,9.24,-25.13,20.72
-0.07,-0.13,1,12.18,-28,22.05
-0.06,-0.11,1,16.17,-32.48,24.78
-0.04,-0.11,1,17.78,-33.53,26.04
-0.04,-0.11,1,16.87,-31.78,25.69
-0.04,-0.14,0.99,17.85,-27.16,25.06
-0.03,-0.14,1,17.92,-20.44,22.61
-0.02,-0.15,1,18.27,-13.09,19.46
-0.04,-0.15,1.03,18.69,-5.6,14.28
-0.04,-0.14,1.07,19.67,2.17,11.62
-0.07,-0.12,1.13,19.67,5.95,8.05
-0.1,-0.11,1.19,23.45,5.46,4.34
-0.09,-0.08,1.25,27.02,2.17,0.91
-0.09,-0.07,1.26,32.27,0.21,0.7
-0.09,-0.06,1.27,37.38,-0.28,0.49
-0.1,-0.06,1.28,44.45,0.49,-2.59
-0.11,-0.05,1.32,53.62,3.71,-7.98
-0.12,-0.02,1.4,60.41,5.95,-15.05
-0.13,0.02,1.48,64.12,6.02,-23.45
-0.13,0.1,1.59,64.54,3.85,-30.1
-0.13,0.15,1.69,59.78,1.82,-34.09
-0.11,0.21,1.76,48.93,-2.8,-34.86
-0.09,0.21,1.75,41.58,-7.49,-28
-0.08,0.21,1.7,35.91,-11.2,-17.92
-0.08,0.21,1.6,25.2,-11.27,-9.66
-0.08,0.19,1.42,17.15,-9.52,0.07
-0.09,0.14,1.27,9.59,-6.16,5.53
-0.11,0.09,1.11,3.36,-1.61,8.33
-0.12,0.06,1.02,0.77,5.67,8.68
-0.15,0.03,0.96,-1.61,11.62,6.51
-0.18,0.01,0.93,-2.45,16.1,2.66
-0.23,-0.02,0.93,-1.61,18.27,-3.71
-0.27,-0.01,0.95,-0.07,17.92,-10.08
-0.3,0,0.99,-0.35,15.75,-17.57
-0.3,0.01,1.03,-0.49,11.06,-25.62
-0.29,0.02,1.04,0.14,4.27,-30.24
-0.26,0.04,1.04,-0.7,-1.47,-33.95
-0.23,0.06,1.04,-3.01,-6.93,-37.03
-0.19,0.06,1.01,-5.11,-10.71,-38.71
-0.16,0.06,0.97,-7.14,-11.62,-38.43
-0.15,0.03,0.89,-8.12,-10.64,-38.43
-0.14,0.01,0.82,-8.61,-8.82,-40.04
-0.14,-0.01,0.77,-7.91,-5.32,-42.14
-0.14,-0.01,0.74,-6.79,-2.31,-44.31
-0.14,-0.02,0.73,-5.18,-0.21,-46.13
-0.15,-0.01,0.71,-3.57,-0.21,-47.46
-0.13,0,0.71,-4.55,-1.4,-49.56
-0.12,-0.01,0.71,-4.76,-1.4,-50.96
-0.11,-0.01,0.71,-4.27,-2.24,-48.37
-0.09,0,0.7,-5.25,-3.43,-46.2
-0.07,-0.02,0.68,-7.07,-3.85,-43.89
-0.05,-0.02,0.67,-5.95,-2.31,-41.3
-0.04,-0.03,0.67,-7.07,1.19,-39.06
-0.03,-0.05,0.68,-8.33,8.26,-38.15
