Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.1,-0.11,0.95,-21.7,-17.5,31.57
-0.1,-0.11,0.98,-23.45,-16.59,30.94
-0.11,-0.12,1,-23.52,-14.98,30.38
-0.11,-0.12,1,-23.03,-13.51,30.03
-0.11,-0.14,0.99,-21.56,-12.39,29.68
-0.12,-0.15,0.99,-19.53,-11.41,29.89
-0.11,-0.14,0.99,-18.76,-10.64,30.24
-0.12,-0.16,0.98,-19.32,-10.5,31.22
-0.12,-0.16,0.98,-20.58,-11.34,32.97
-0.12,-0.17,0.98,-22.54,-12.95,34.65
-0.12,-0.19,0.98,-23.31,-14.91,36.68
-0.12,-0.2,0.99,-22.75,-17.15,38.78
-0.12,-0.21,1.02,-20.79,-19.6,41.37
-0.12,-0.2,1.08,-18.48,-20.79,43.47
-0.11,-0.17,1.11,-16.24,-21.28,45.15
-0.11,-0.13,1.15,-17.99,-21.07,46.69
-0.11,-0.11,1.16,-20.44,-20.44,47.53
-0.1,-0.14,1.15,-21.42,-20.72,48.09
-0.11,-0.16,1.16,-18.27,-22.05,48.65
-0.12,-0.16,1.19,-14.42,-22.05,49.49
-0.12,-0.16,1.19,-9.94,-21.56,50.47
-0.11,-0.15,1.2,-5.25,-21.77,51.24
-0.11,-0.13,1.22,-3.08,-21.49,52.5
-0.14,-0.08,1.24,-3.5,-19.74,53.9
-0.16,-0.07,1.22,-4.9,-17.43,55.51
-0.17,-0.08,1.16,-4.62,-15.82,56.91
-0.13,-0.11,1.1,-4.62,-15.33,58.1
-0.1,-0.15,1.03,-2.73,-17.36,58.66
-0.08,-0.14,1.01,1.05,-19.88,58.66
-0.06,-0.11,1.04,-0.49,-20.86,58.73
-0.06,-0.1,1.05,-1.61,-21.84,58.03
-0.04,-0.09,1.08,-3.99,-21.49,57.54
-0.04,-0.08,1.12,-6.86,-19.25,56.7
-0.04,-0.1,1.14,-5.46,-17.01,55.86
-0.05,-0.1,1.16,-2.94,-12.67,55.16
-0.06,-0.1,1.16,1.19,-8.47,54.6
-0.07,-0.08,1.14,3.99,-4.41,53.97
-0.08,-0.06,1.1,3.92,0.07,53.69
-0.09,-0.06,1.04,3.5,2.03,53.27
-0.09,-0.06,0.98,2.03,3.5,52.57
-0.1,-0.07,0.91,1.75,2.59,52.08
-0.1,-0.09,0.85,2.94,0.49,51.59
-0.1,-0.08,0.82,2.94,-2.24,51.31
-0.1,-0.09,0.79,0.07,-6.16,51.38
-0.1,-0.1,0.77,-4.13,-9.73,51.59
-0.11,-0.11,0.78,-7.91,-13.58,52.36
-0.1,-0.13,0.81,-11.62,-16.87,52.71
-0.08,-0.14,0.83,-14.07,-18.69,52.71
-0.07,-0.15,0.87,-13.86,-20.3,52.36
-0.05,-0.13,0.91,-13.72,-20.44,51.24
-0.04,-0.13,0.94,-13.65,-20.3,49.56
-0.03,-0.1,0.97,-13.65,-19.95,46.62
-0.02,-0.09,0.98,-15.68,-18.62,44.03
-0.03,-0.11,0.98,-15.47,-17.85,40.74
-0.04,-0.11,1.01,-13.37,-16.17,37.03
-0.05,-0.12,1.03,-9.73,-13.93,33.6
-0.06,-0.11,1.04,-6.93,-11.83,29.54
-0.07,-0.08,1.05,-5.53,-9.24,26.67
-0.09,-0.07,1.04,-7.84,-7.56,24.08
-0.09,-0.08,1.02,-9.52,-6.58,21.35
-0.09,-0.11,1.02,-10.5,-6.09,18.69
-0.1,-0.14,1.03,-9.17,-6.23,16.94
-0.11,-0.14,1.06,-6.02,-6.51,15.26
-0.12,-0.13,1.11,-3.36,-5.32,13.86
-0.14,-0.08,1.14,-1.12,-4.48,12.74
-0.14,-0.04,1.18,-5.67,-2.45,11.62
-0.15,-0.07,1.16,-8.47,-0.84,10.08
-0.16,-0.09,1.16,-7.07,-0.77,9.1
-0.16,-0.1,1.15,-6.23,0,8.19
-0.16,-0.16,1.13,-3.08,-0.84,7.21
-0.16,-0.16,1.13,1.96,-2.73,6.51
-0.15,-0.13,1.16,2.03,-3.01,5.53
-0.16,-0.12,1.18,2.87,-3.85,4.2
-0.16,-0.1,1.2,1.4,-4.13,2.94
-0.17,-0.13,1.18,0.91,-3.99,1.89
-0.18,-0.16,1.18,4.2,-4.62,0.77
-0.2,-0.16,1.2,9.38,-3.71,-0.21
-0.22,-0.13,1.2,15.26,-2.17,-0.56
-0.25,-0.09,1.18,18.13,-0.91,-0.91
-0.25,-0.07,1.1,18.13,-0.77,-1.12
-0.24,-0.08,1.04,15.96,-1.68,-0.98
-0.23,-0.12,0.97,14.07,-4.62,-1.05
-0.22,-0.15,0.92,14.56,-8.61,-0.35
-0.21,-0.17,0.89,15.61,-12.74,0.42
-0.2,-0.16,0.87,14.84,-16.8,1.4
-0.18,-0.15,0.87,11.97,-21.84,2.03
-0.17,-0.15,0.89,7.07,-24.85,2.59
-0.15,-0.15,0.91,2.31,-26.53,3.5
-0.16,-0.16,0.93,0.07,-28.35,3.85
-0.15,-0.16,1,0.84,-28,4.06
-0.15,-0.12,1.03,3.36,-24.78,3.78
-0.15,-0.09,1.05,4.2,-21.28,3.29
-0.15,-0.07,1.04,5.32,-17.64,2.52
-0.14,-0.05,1.05,5.88,-14.14,1.33
-0.13,-0.05,1.03,5.53,-8.96,0.28
-0.13,-0.09,1.01,7.7,-5.95,-0.84
-0.12,-0.1,1.01,10.71,-2.38,-1.61
-0.12,-0.09,1,14.21,17.85,-2.17
-0.13,-0.08,0.98,15.26,1.61,-2.52
-0.13,-0.08,0.94,12.6,2.03,-2.59
-0.13,-0.08,0.91,9.45,1.19,-2.38
-0.14,-0.09,0.87,5.39,-0.07,-2.38
-0.15,-0.12,0.84,3.36,-1.61,-1.89
-0.16,-0.14,0.82,3.01,-4.55,-1.47
-0.16,-0.13,0.82,2.31,-6.72,-1.26
-0.16,-0.11,0.86,-0.07,-8.05,-1.19
-0.15,-0.08,0.88,-3.43,-8.75,-1.96
-0.15,-0.08,0.91,-6.65,-8.89,-3.01
-0.15,-0.08,0.93,-10.92,-7.98,-3.92
-0.16,-0.1,0.93,-11.34,-7.35,-5.39
-0.15,-0.12,0.95,-9.94,-6.23,-6.16
-0.15,-0.13,0.94,-9.03,-4.97,-6.79
-0.15,-0.15,0.93,-7.98,-4.9,-6.65
-0.15,-0.16,0.94,-9.24,-4.76,-5.81
-0.15,-0.18,0.95,-11.76,-4.34,-4.83
-0.15,-0.21,0.97,-12.18,-4.27,-2.87
-0.14,-0.23,1,-11.97,-3.36,-1.19
-0.13,-0.26,1.01,-10.01,-2.31,0.7
-0.14,-0.25,1.03,-7.91,-2.31,2.59
-0.25,-0.24,1.05,-8.05,-0.98,3.85
-0.13,-0.22,1.06,-7.91,-0.49,5.04
-0.12,-0.21,1.08,-9.24,0.14,5.6
-0.13,-0.2,1.1,-8.82,0.84,6.58
-0.15,-0.18,1.12,-7.56,1.82,7.21
-0.16,-0.17,1.12,-6.58,3.08,7.91
-0.18,-0.16,1.11,-5.46,3.71,9.31
-0.17,-0.18,1.1,-4.9,3.43,10.08
-0.15,-0.21,1.1,-4.2,1.47,10.85
-0.13,-0.21,1.15,-4.13,0.21,11.55
-0.13,-0.21,1.2,-2.73,-0.49,11.97
-0.12,-0.18,1.24,-2.1,-0.84,12.6
-0.14,-0.16,1.28,-1.96,0,12.81
-0.17,-0.13,1.33,1.96,1.61,12.81
-0.2,-0.06,1.34,4.55,5.53,13.58
-0.23,-0.05,1.25,5.25,9.59,14.21
-0.22,-0.06,1.17,6.58,10.64,15.12
-0.18,-0.07,1.07,3.57,9.1,15.82
-0.16,-0.12,0.96,1.05,4.41,16.1
-0.14,-0.15,0.9,0.7,-1.82,16.94
-0.11,-0.17,0.88,-4.9,-8.75,17.71
-0.1,-0.2,0.86,-6.93,-14.84,18.76
-0.08,-0.2,0.93,-7.35,-21,19.81
-0.08,-0.19,1.01,-9.8,-22.33,21
-0.08,-0.19,1.09,-9.73,-21.63,21.98
-0.08,-0.17,1.13,-7.98,-18.97,22.82
-0.09,-0.15,1.16,-7.35,-13.16,23.31
-0.1,-0.16,1.13,-3.78,-8.33,23.45
-0.1,-0.14,1.12,0.07,-3.57,22.75
-0.09,-0.13,1.07,4.13,2.17,21.63
-0.09,-0.12,1.01,7.42,4.69,19.6
-0.09,-0.1,0.95,8.54,7.07,17.92
-0.1,-0.11,0.89,9.24,6.79,15.68
-0.11,-0.11,0.86,9.8,5.67,14.14
-0.11,-0.11,0.83,8.05,4.69,13.44
-0.11,-0.13,0.79,6.44,2.8,13.09
-0.11,-0.14,0.78,5.25,-0.35,13.16
-0.1,-0.14,0.79,2.38,-3.36,13.51
-0.1,-0.15,0.81,-1.12,-5.67,14.07
-0.1,-0.15,0.85,-2.87,-7.7,15.4
-0.1,-0.15,0.88,-4.9,-7.98,15.96
-0.1,-0.13,0.92,-6.51,-7.35,16.73
-0.1,-0.13,0.94,-7.42,-6.09,16.94
-0.09,-0.12,0.96,-8.33,-4.41,16.52
-0.08,-0.11,0.98,-7.91,-2.87,15.4
-0.08,-0.09,0.98,-8.61,-0.84,13.51
-0.08,-0.09,0.98,-9.03,1.26,11.48
-0.08,-0.08,0.99,-7.84,2.73,9.03
-0.08,-0.08,1.01,-8.19,4.69,6.02
-0.09,-0.08,1.02,-7.98,6.44,3.92
-0.11,-0.08,1.05,-7.84,7.77,1.96
-0.12,-0.08,1.07,-8.89,9.52,0.7
-0.14,-0.1,1.07,-10.22,10.36,-0.14
-0.15,-0.11,1.08,-9.1,10.08,-0.28
-0.16,-0.12,1.1,-7.7,10.01,-0.07
-0.16,-0.12,1.11,-4.97,9.73,0.14
-0.15,-0.12,1.11,-2.59,8.82,0.42
-0.16,-0.12,1.1,-2.31,6.72,0.49
-0.15,-0.11,1.11,-2.59,4.55,0.28
-0.13,-0.12,1.12,-4.41,2.73,-0.35
-0.13,-0.16,1.1,-4.83,-17.57,-1.19
-0.14,-0.18,1.11,-2.87,-2.94,-1.96
-0.15,-0.19,1.12,0.07,-4.62,-2.03
-0.16,-0.2,1.12,2.59,-5.81,-1.47
-0.17,-0.19,1.14,5.46,-7.35,-1.12
-0.21,-0.17,1.19,9.94,-7.14,-0.7
-0.24,-0.14,1.26,15.05,-4.62,0.21
-0.25,-0.07,1.26,16.31,0.63,1.12
-0.26,-0.09,1.18,35.63,3.08,1.89
-0.24,-0.1,1.06,18.2,3.57,2.45
-0.22,-0.14,0.98,17.15,2.24,3.15
-0.21,-0.17,0.91,18.13,-2.59,3.85
-0.2,-0.16,0.88,19.95,-7.21,4.76
-0.18,-0.15,0.88,18.97,-12.67,5.11
-0.17,-0.14,0.9,16.38,-16.73,5.18
-0.16,-0.13,0.96,13.86,-19.6,5.11
-0.16,-0.12,1.03,12.32,-20.65,5.11
-0.17,-0.11,1.1,12.25,-18.48,5.04
-0.18,-0.09,1.17,15.54,-14.49,4.41
-0.18,-0.05,1.19,17.64,-9.03,3.64
-0.17,-0.03,1.14,18.62,-2.73,2.17
-0.16,-0.03,1.07,18.55,0.77,0.14
-0.15,-0.04,1.01,17.08,3.64,-1.68
-0.15,-0.06,0.94,17.29,3.5,-3.71
-0.14,-0.07,0.92,18.06,3.29,-4.9
-0.14,-0.07,0.89,16.87,2.8,-5.74
-0.15,-0.08,0.87,15.96,1.05,-5.95
-0.15,-0.07,0.86,11.41,-0.56,-5.67
-0.16,-0.08,0.85,5.81,-2.8,-4.55
-0.17,-0.1,0.83,-2.1,-4.83,-2.38
-0.17,-0.14,0.81,-7.35,-7.42,-0.07
-0.18,-0.18,0.81,-7.84,-10.5,3.29
-0.16,-0.17,0.84,-9.03,-13.09,6.09
-0.16,-0.16,0.86,-11.97,-14.42,8.4
-0.15,-0.14,0.89,-14.14,-15.96,10.5
-0.13,-0.12,0.95,-16.8,-15.61,11.27
-0.11,-0.12,1.01,-19.88,-13.86,11.41
-0.11,-0.13,1.04,-17.71,-11.97,11.27
-0.12,-0.11,1.08,-14.98,-9.38,10.85
-0.13,-0.1,1.1,-13.72,-4.55,10.85
-0.15,-0.11,1.09,-12.46,-1.68,10.64
-0.16,-0.12,1.08,-11.48,1.4,11.76
-0.16,-0.13,1.06,-11.76,4.62,13.02
-0.16,-0.17,1.03,-11.06,5.67,14.63
-0.15,-0.18,0.99,-10.36,5.46,16.31
-0.15,-0.17,0.98,-11.55,4.06,18.13
-0.15,-0.15,0.98,-15.26,1.75,19.74
-0.14,-0.14,0.98,-19.18,-0.28,21.49
-0.15,-0.14,0.99,-21.56,-3.36,22.82
-0.13,-0.14,1.01,-22.96,-5.39,23.8
-0.14,0,1.03,-22.33,-6.72,24.78
-0.15,-0.12,1.06,-22.4,-8.75,25.55
-0.14,-0.11,1.08,-25.34,-9.59,26.6
-0.12,-0.14,1.08,-29.12,-11.27,27.51
-0.12,-0.17,1.1,-31.01,-12.67,28.49
-0.12,-0.2,1.14,-30.87,-12.95,29.75
-0.11,-0.22,1.16,-27.86,-12.46,31.08
-0.1,-0.23,1.18,-23.73,-11.27,32.2
-0.09,-0.22,1.22,-17.57,-8.96,32.69
-0.1,-0.18,1.28,-12.74,-6.23,33.32
-0.13,-0.13,1.33,-11.13,0,33.74
-0.14,-0.11,1.3,-10.99,6.09,35
-0.15,-0.13,1.21,-9.73,9.66,35.56
-0.12,-0.17,1.12,-9.24,10.57,36.05
-0.11,-0.21,1.01,-6.3,8.75,36.68
-0.09,-0.24,0.97,-1.4,4.97,37.31
-0.09,-0.23,0.96,1.19,0.14,38.08
-0.08,-0.21,0.95,0.21,-3.57,39.2
-0.08,-0.19,0.98,-2.38,-6.93,40.6
-0.08,-0.17,1.03,-4.34,-9.52,41.65
-0.09,-0.16,1.08,-6.79,-9.45,43.19
-0.11,-0.17,1.08,-5.88,-8.26,44.59
-0.12,-0.17,1.07,-1.54,-7.84,46.41
-0.13,-0.15,1.06,0.91,-5.88,47.6
-0.13,-0.14,1.02,3.36,-4.9,48.58
-0.11,-0.12,0.98,3.85,-3.99,49.07
-0.1,-0.11,0.94,2.87,-3.71,49
-0.09,-0.12,0.91,3.08,-3.99,48.44
-0.08,-0.12,0.89,3.64,-4.62,47.25
-0.07,-0.12,0.87,3.78,-5.11,46.27
-0.05,-0.13,0.86,3.64,-6.3,45.64
-0.05,-0.14,0.87,2.52,-6.72,44.59
-0.05,-0.14,0.87,0.63,-6.65,44.31
-0.06,-0.16,0.88,0.49,-6.93,44.38
-0.06,-0.16,0.9,0.21,-6.09,44.45
-0.05,-0.17,0.89,0.42,-5.18,44.31
-0.04,-0.15,0.9,-0.07,-4.62,44.17
-0.03,-0.15,0.9,-1.47,-4.62,43.75
-0.03,-0.15,0.91,-3.36,-4.62,42.49
-0.03,-0.14,0.93,-4.48,-3.92,41.44
-0.04,-0.13,0.95,-4.9,-3.08,39.9
-0.07,-0.12,0.98,-4.13,-1.47,38.57
-0.08,-0.1,1,-3.22,0.21,37.66
-0.09,-0.08,1.02,-6.09,2.17,36.68
-0.11,-0.1,1,-7.35,3.01,36.33
-0.11,-0.1,1,-9.8,3.92,35.7
-0.12,-0.12,0.99,-11.13,3.78,35.63
-0.13,-0.12,1,-11.2,3.36,35.35
-0.13,-0.11,1.02,-14.49,3.22,35.49
-0.14,-0.12,1.01,-16.31,2.1,35.56
-0.14,-0.1,1.05,-19.18,1.33,35.7
-0.14,-0.12,1.04,-21.35,0.42,35.56
-0.13,-0.12,1.05,-22.82,-0.49,35.42
-0.12,-0.14,1.04,-23.66,-1.89,34.79
-0.1,-0.14,1.07,-24.29,-3.36,34.09
-0.08,-0.15,1.1,-25.34,-4.13,32.76
-0.07,-0.16,1.12,-26.18,-5.53,31.64
-0.07,-0.17,1.15,-26.18,-5.6,30.59
-0.08,-0.16,1.18,-25.48,-5.39,29.33
-0.09,-0.17,1.24,-21.14,-3.57,28.56
-0.12,-0.16,1.31,-12.74,0.07,28
-0.15,-0.12,1.35,-4.41,5.18,27.44
-0.19,-0.04,1.34,0.91,10.36,27.23
-0.23,-0.01,1.26,2.87,15.33,27.44
-0.24,-0.01,1.17,2.94,16.66,28.35
-0.22,-0.05,1.03,-0.35,15.61,29.33
-0.21,-0.16,0.9,-0.49,8.96,31.29
-0.21,-0.22,0.83,6.16,1.54,33.67
-0.2,-0.21,0.81,7.14,-8.4,37.31
-0.2,-0.18,0.82,5.18,-16.73,40.18
-0.19,-0.15,0.87,0.28,-23.73,43.54
-0.18,-0.14,0.95,-5.88,-30.66,46.34
-0.2,-0.13,1.02,-11.41,-34.65,48.93
-0.2,-0.16,1.08,-11.13,-36.05,52.15
-0.2,-0.17,1.12,-5.88,-36.05,54.53
-0.2,-0.14,1.14,0,-35,56.21
-0.19,-0.1,1.12,1.68,-33.46,57.68
-0.17,-0.08,1.1,0.63,-32.27,58.52
-0.14,-0.08,1.08,-0.14,-31.36,58.24
-0.12,-0.09,1.08,-1.12,-30.38,57.61
-0.11,-0.11,1.05,0.77,-29.96,56.42
-0.1,-0.11,1.04,2.8,-29.19,55.65
-0.11,-0.11,1,3.08,-28.84,55.3
-0.12,-0.11,0.97,1.82,-29.47,55.58
-0.12,-0.11,0.95,-3.57,-29.82,56.56
-0.13,-0.12,0.92,-7.91,-30.52,57.47
-0.13,-0.15,0.91,-9.45,-31.43,59.08
-0.12,-0.15,0.93,-10.99,-31.29,60.27
-0.13,-0.15,0.93,-12.25,-30.94,61.53
-0.12,-0.14,0.94,-14.28,-29.89,62.65
-0.11,-0.12,0.94,-17.78,-28.21,63
-0.1,-0.12,0.97,-21.07,-26.67,62.93
-0.09,-0.12,1,-22.54,-24.22,62.3
-0.09,-0.11,1.02,-22.33,-21.21,61.25
-0.09,-0.1,1.03,-21.91,-16.66,60.34
-0.1,-0.1,1.02,-20.93,-13.51,59.29
-0.11,-0.09,1.02,-21,-10.64,58.66
-0.12,-0.1,1,-22.82,-7.49,58.66
-0.12,-0.12,0.97,-24.43,-6.65,59.36
-0.12,-0.16,0.95,-25.97,-6.16,59.99
-0.12,-0.2,0.94,-25.76,-6.86,61.46
-0.11,-0.19,0.97,-24.29,-8.33,62.93
-0.12,-0.18,1,-24.64,-8.61,64.61
-0.13,-0.16,1.03,-24.22,-9.38,66.29
-0.13,-0.13,1.04,-25.83,-9.38,67.34
-0.13,-0.13,1.02,-27.58,-9.87,68.25
-0.14,-0.13,1.02,-26.39,-11.48,68.67
-0.12,-0.13,1.04,-25.76,-12.46,68.53
-0.11,-0.15,1.02,-23.45,-14.35,68.25
-0.11,-0.14,1.05,-21.42,-16.59,67.55
-0.12,-0.13,1.08,-20.72,-18.76,67.13
-0.12,-0.13,1.1,-20.65,-20.09,66.85
-0.12,-0.14,1.09,-20.79,-21.28,66.71
-0.12,-0.17,1.09,-18.9,-23.59,66.85
-0.1,-0.18,1.12,-15.68,-24.57,66.99
-0.11,-0.18,1.13,-12.32,-24.78,67.27
-0.11,-0.16,1.14,-9.38,-24.5,67.27
-0.12,-0.12,1.12,-9.94,-24.08,67.69
-0.12,-0.11,1.11,-11.83,-24.22,67.76
-0.1,-0.13,1.07,-13.16,-24.78,67.76
-0.08,-0.17,1.04,-12.81,-26.6,67.83
-0.07,-0.19,1.03,-9.8,-29.19,67.83
-0.07,-0.18,1.06,-6.09,-30.45,67.83
-0.07,-0.16,1.1,-3.92,-30.45,68.18
-0.06,-0.13,1.13,-2.73,-28.7,67.9
-0.05,-0.11,1.16,-3.92,-25.55,67.76
-0.06,-0.11,1.17,-5.18,-21.77,67.55
-0.05,-0.14,1.15,-3.71,-17.78,66.85
-0.06,-0.14,1.14,-0.63,-13.16,66.29
-0.05,-0.15,1.11,1.96,-9.1,65.8
-0.06,-0.15,1.05,4.97,-7.07,64.82
-0.06,-0.12,1.03,6.23,-5.39,63.98
-0.05,-0.11,0.99,4.13,-4.48,63.21
-0.06,-0.11,0.95,3.15,-4.55,61.88
-0.06,-0.11,0.95,2.59,-4.9,60.83
-0.06,-0.12,0.93,1.47,-5.39,60.13
-0.06,-0.13,0.91,1.75,-6.37,59.78
-0.07,-0.13,0.92,2.31,-7.84,59.64
-0.06,-0.13,0.92,0,-8.33,60.13
-0.07,-0.14,0.9,-2.1,-10.08,60.76
-0.06,-0.13,0.9,-4.34,-11.34,61.25
-0.06,-0.14,0.9,-6.44,-12.25,62.09
-0.05,-0.15,0.9,-6.79,-14.42,62.51
-0.03,-0.14,0.91,-7.56,-15.61,62.72
-0.02,-0.14,0.93,-7.98,-16.66,62.09
-0.01,-0.12,0.94,-8.47,-17.85,61.32
-0.01,-0.11,0.96,-10.01,-17.92,60.13
-0.01,-0.11,0.98,-10.5,-17.92,58.8
-0.01,-0.1,1.01,-10.5,-17.08,56.84
-0.01,-0.1,1.02,-10.85,-15.12,55.09
-0.04,-0.1,1.01,-10.71,-14,53.62
-0.04,-0.09,1.02,-10.29,-12.32,51.52
-0.05,-0.08,1.03,-9.03,-10.15,49.77
-0.06,-0.08,1.05,-7.7,-8.54,47.95
-0.06,-0.06,1.06,-7.28,-6.93,45.99
-0.07,-0.06,1.06,-7.56,-5.88,43.82
-0.09,-0.07,1.06,-7.84,-5.04,42.07
-0.1,-0.08,1.06,-8.12,-4.41,40.81
-0.12,-0.09,1.04,-8.61,-4.2,39.76
-0.13,-0.11,1.03,-8.19,-5.25,39.2
-0.13,-0.12,1.03,-7.63,-6.58,39.27
-0.13,-0.11,1.04,-7.98,-7.91,38.78
-0.13,-0.11,1.04,-8.75,-9.24,38.5
-0.13,-0.12,1.05,-9.73,-10.71,38.29
-0.11,-0.13,1.06,-10.99,-11.62,38.01
-0.1,-0.15,1.08,-11.76,-12.88,37.38
-0.09,-0.17,1.1,-11.48,-13.93,37.38
-0.08,-0.18,1.12,-10.36,-14.49,37.38
-0.08,-0.2,1.14,-9.17,-14.98,37.73
-0.09,-0.2,1.16,-7.63,-14.7,38.78
-0.1,-0.21,1.19,-6.23,-12.74,40.25
-0.13,-0.19,1.22,-1.89,-10.22,41.86
-0.14,-0.17,1.26,0.98,-7,43.26
-0.15,-0.13,1.26,4.41,-2.1,44.45
-0.16,-0.09,1.22,7.35,2.03,44.94
-0.14,-0.07,1.13,7.7,4.2,45.01
-0.13,-0.06,1.04,4.27,3.57,44.31
-0.12,-0.1,0.94,0.84,0.21,43.75
-0.11,-0.13,0.89,-0.14,-4.83,43.12
-0.1,-0.14,0.87,-2.38,-11.13,42.7
-0.09,-0.15,0.85,-6.51,-16.52,42.56
-0.1,-0.14,0.89,-10.5,-22.12,42.63
-0.1,-0.14,0.93,-17.22,-26.46,42.84
-0.09,-0.13,0.97,-22.05,-28.56,42.7
-0.08,-0.14,1.04,-25.69,-28.7,42.77
-0.09,-0.15,1.09,-25.13,-27.58,42.35
-0.1,-0.13,1.15,-20.58,-24.29,42.21
-0.1,-0.1,1.2,-16.94,-18.97,41.72
-0.1,-0.08,1.2,-15.12,-13.09,41.65
-0.1,-0.1,1.17,-11.97,-8.19,42.28
-0.1,-0.09,1.14,-10.78,-2.31,43.61
-0.1,-0.13,1.09,-11.34,1.26,45.71
-0.1,-0.18,1,-10.29,2.87,49.07
-0.11,-0.22,0.94,-8.05,2.87,52.78
-0.11,-0.24,0.89,-7.63,1.33,56.7
-0.1,-0.24,0.83,-8.26,-1.19,60.48
-0.1,-0.22,0.81,-10.57,-4.69,65.03
-0.09,-0.2,0.81,-13.86,-9.31,67.9
-0.08,-0.18,0.83,-18.48,-12.04,69.72
-0.07,-0.17,0.87,-20.44,-14.7,70.77
-0.06,-0.15,0.9,-21.14,-16.45,70.91
-0.05,-0.14,0.93,-21.28,-17.5,70.56
-0.05,-0.14,0.97,-20.79,-17.99,69.72
-0.05,-0.14,0.99,-19.81,-17.92,68.6
-0.05,-0.14,1.02,-19.46,-16.87,68.25
-0.06,-0.15,1.03,-18.62,-15.47,67.9
-0.07,-0.16,1.04,-17.01,-13.58,68.11
-0.08,-0.17,1.03,-15.12,-12.46,68.53
-0.09,-0.17,1.01,-13.37,-11.76,69.79
-0.1,-0.16,1,-12.18,-11.76,70.7
-0.11,-0.16,0.99,-13.09,-11.9,71.75
-0.12,-0.17,0.96,-13.93,-13.16,72.8
-0.12,-0.18,0.96,-14.28,-14.77,74.27
-0.11,-0.17,0.96,-15.61,-17.15,75.04
-0.11,-0.17,0.97,-16.45,-19.46,75.74
-0.11,-0.16,0.99,-17.5,-21.91,75.95
-0.11,-0.14,1,-18.76,-24.5,75.95
-0.11,-0.14,1.01,-20.3,-26.11,75.6
-0.12,-0.13,1.03,-20.51,-27.3,75.39
-0.13,-0.11,1.05,-21.28,-27.79,74.97
-0.13,-0.12,1.06,-23.1,-27.09,74.62
-0.13,-0.14,1.06,-22.54,-27.86,74.41
-0.12,-0.14,1.08,-22.82,-27.37,74.06
-0.13,-0.14,1.09,-22.4,-27.16,73.64
-0.13,-0.14,1.12,-20.86,-26.32,73.43
-0.13,-0.15,1.13,-21.35,-24.36,73.57
-0.13,-0.17,1.13,-19.6,-23.8,73.29
-0.11,-0.19,1.15,-18.06,-22.75,73.01
-0.11,-0.2,1.16,-16.38,-21.28,73.01
-0.12,-0.19,1.19,-13.3,-19.39,72.73
-0.13,-0.16,1.2,-9.73,-17.08,72.8
-0.15,-0.14,1.19,-8.26,-14.56,73.15
-0.15,-0.11,1.15,-6.3,-12.46,73.43
-0.14,-0.11,1.1,-5.6,-12.04,73.99
-0.13,-0.12,1.02,-6.51,-12.81,74.48
-0.11,-0.16,0.96,-6.65,-15.54,75.39
-0.08,-0.18,0.94,-6.09,-19.81,76.3
-0.06,-0.18,0.94,-6.58,-23.59,77.77
-0.06,-0.18,0.96,-7.63,-26.67,79.66
-0.05,-0.16,1,-9.31,-28.84,81.06
-0.04,-0.15,1.04,-10.64,-29.33,82.25
-0.04,-0.14,1.09,-10.78,-28.63,83.16
-0.03,-0.12,1.11,-10.15,-26.67,83.37
-0.03,-0.11,1.12,-9.38,-23.17,83.23
-0.03,-0.1,1.11,-7.91,-20.3,82.25
-0.02,-0.1,1.1,-6.93,-17.57,80.78
-0.01,-0.09,1.09,-6.09,-13.93,78.89
-0.01,-0.09,1.07,-4.76,-11.41,76.72
-0.01,-0.09,1.05,-4.06,-9.52,74.06
-0.01,-0.08,1.03,-3.5,-8.19,70.98
-0.02,-0.08,1.01,-3.15,-7.28,68.95
-0.03,-0.08,0.99,-3.5,-7.28,67.34
-0.04,-0.08,0.96,-4.83,-8.12,66.01
-0.05,-0.1,0.94,-6.65,-9.94,65.73
-0.07,-0.12,0.92,-8.75,-11.83,66.08
-0.07,-0.14,0.91,-9.73,-14,67.06
-0.06,-0.17,0.91,-9.38,-16.45,68.18
-0.06,-0.16,0.92,-9.38,-19.32,69.65
-0.05,-0.15,0.92,-10.64,-21.28,70.63
-0.04,-0.14,0.95,-12.04,-23.38,71.12
-0.03,-0.12,0.96,-14.07,-24.57,71.05
-0.04,-0.11,0.98,-15.05,-25.27,70.28
-0.04,-0.11,1.01,-14.14,-25.27,69.3
-0.04,-0.11,1.01,-12.6,-24.71,67.69
-0.04,-0.12,1,-10.57,-24.85,66.08
-0.04,-0.11,1,-10.15,-24.92,63.84
-0.04,-0.11,1,-10.64,-24.85,62.51
-0.05,-0.12,0.98,-11.97,-25.27,60.83
-0.05,-0.14,0.95,-13.02,-26.11,59.36
-0.04,-0.16,0.94,-13.58,-26.88,56.91
-0.03,-0.17,0.94,-12.32,-28.7,54.81
-0.02,-0.16,0.98,-11.9,-29.4,52.57
-0.02,-0.14,1,-11.55,-29.61,49.49
-0.04,-0.14,1.04,-11.48,-29.61,47.18
-0.05,-0.13,1.07,-12.32,-28.21,45.5
-0.07,-0.14,1.09,-12.53,-25.76,43.96
-0.09,-0.17,1.09,-10.99,-23.03,42.77
-0.1,-0.19,1.08,-8.96,-20.79,41.72
