Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.35,-0.2,0.81,3.29,-8.75,14.7
-0.35,-0.2,0.81,0.84,-8.54,15.75
-0.33,-0.2,0.8,-1.54,-4.97,16.1
-0.38,-0.19,0.78,-2.8,-3.36,18.34
-0.38,-0.2,0.76,-4.83,-3.92,15.33
-0.39,-0.2,0.75,-7.35,-7.14,15.68
-0.37,-0.2,0.73,-12.11,-9.94,15.75
-0.37,-0.18,0.69,-15.96,-11.97,14.98
-0.34,-0.2,0.65,-17.15,-10.5,12.95
-0.32,-0.21,0.62,-15.54,-9.31,12.25
-0.3,-0.23,0.6,-12.46,-9.45,12.53
-0.28,-0.23,0.6,-10.43,-9.87,13.23
-0.27,-0.22,0.6,-7.77,-8.82,14.77
-0.27,-0.22,0.61,-7.35,-9.24,15.68
-0.27,-0.2,0.63,-7,-10.64,17.01
-0.28,-0.18,0.65,-8.12,-11.9,16.73
-0.29,-0.17,0.67,-11.55,-12.11,15.96
-0.27,-0.16,0.7,-14.98,-10.43,14.49
-0.26,-0.16,0.7,-18.62,-5.88,12.88
-0.28,-0.16,0.7,-21.63,1.05,12.74
-0.31,-0.17,0.7,-23.31,3.85,12.32
-0.34,-0.18,0.73,-22.12,3.22,11.13
-0.36,-0.18,0.77,-24.22,-2.8,9.17
-0.37,-0.26,0.81,-34.86,-11.69,6.09
-0.38,-0.38,0.87,-21.77,-18.69,5.25
-0.39,-0.44,1,1.05,-20.23,6.3
-0.42,-0.39,1.17,18.83,-17.43,4.41
-0.45,-0.31,1.31,25.55,-14.7,-0.42
-0.47,-0.26,1.46,28.14,-10.92,-5.95
-0.48,-0.19,1.56,32.69,-5.39,-8.96
-0.55,-0.1,1.64,38.22,-1.96,-13.02
-0.61,0.03,1.73,29.54,-6.79,-17.71
-0.59,0.11,1.71,1.26,-18.55,-25.06
-0.47,0,1.61,-28,-25.69,-29.96
-0.38,-0.18,1.49,-35.56,-18.9,-33.46
-0.35,-0.28,1.38,-22.19,-8.96,-32.55
-0.34,-0.3,1.33,-4.2,2.73,-31.78
-0.38,-0.29,1.29,17.64,5.39,-31.29
-0.39,-0.23,1.28,33.6,-0.42,-26.6
-0.41,-0.16,1.31,46.76,-11.76,-19.81
-0.4,-0.09,1.35,50.75,-28.07,-14.91
-0.39,-0.04,1.37,38.71,-40.6,-13.23
-0.34,-0.05,1.33,25.55,-47.46,-13.79
-0.3,-0.11,1.28,17.01,-48.79,-8.68
-0.25,-0.16,1.21,11.48,-41.37,-6.72
-0.24,-0.21,1.12,11.69,-31.5,-5.81
-0.23,-0.2,1.04,9.73,-21.49,0.77
-0.27,-0.22,0.95,10.08,-15.96,7.42
-0.31,-0.25,0.89,13.65,-18.2,8.47
-0.32,-0.23,0.81,16.8,-24.01,9.8
-0.31,-0.22,0.75,18.06,-33.18,10.57
-0.31,-0.24,0.72,22.33,-42.7,10.64
-0.3,-0.28,0.77,31.01,-52.29,10.22
-0.25,-0.26,0.82,37.59,-58.73,10.92
-0.19,-0.22,0.87,37.24,-59.01,13.3
-0.13,-0.18,0.91,26.04,-53.13,14.91
-0.12,-0.15,0.93,14.07,-39.48,14.98
-0.12,-0.18,0.91,2.66,-19.32,13.02
-0.13,-0.23,0.9,-3.64,-4.2,9.03
-0.13,-0.26,0.87,0.14,8.54,9.59
-0.16,-0.25,0.87,5.74,16.8,18.34
-0.21,-0.25,0.9,10.57,16.59,22.4
-0.26,-0.25,0.92,14.28,10.01,20.23
-0.27,-0.22,0.96,17.01,2.24,17.15
-0.25,-0.19,0.99,18.48,-4.06,15.82
-0.23,-0.17,1.02,17.99,-6.93,13.58
-0.21,-0.16,1.05,17.15,-6.02,12.11
-0.19,-0.15,1.05,16.8,-1.33,8.96
-0.18,-0.14,1.06,16.66,4.62,8.33
-0.18,-0.13,1.06,15.05,7.63,7.91
-0.19,-0.12,1.03,13.44,7.63,7.35
-0.21,-0.11,1,12.67,3.36,5.39
-0.23,-0.12,0.99,15.89,-2.59,2.1
-0.22,-0.12,1,18.34,-10.15,-0.91
-0.2,-0.09,1,18.13,-15.26,-4.27
-0.17,-0.08,0.99,15.75,-17.92,-6.23
-0.16,-0.08,0.98,12.32,-19.04,-7.56
-0.15,-0.09,0.97,10.99,-19.18,-7.49
-0.13,-0.1,0.96,9.52,-0.28,-6.58
-0.11,-0.1,0.95,7.98,-14.28,-5.6
-0.11,-0.1,0.92,7.98,-10.36,-4.62
-0.13,-0.09,0.91,7.56,-7.35,-3.99
-0.13,-0.07,0.89,3.99,-7,-3.15
-0.14,-0.08,0.87,-0.42,-8.05,-1.33
-0.14,-0.1,0.83,-1.82,-9.38,0.28
-0.14,-0.09,0.81,-2.24,-9.24,0.84
-0.14,-0.09,0.8,-5.67,-8.68,0.49
-0.14,-0.1,0.76,-10.22,-7.98,0.91
-0.13,-0.11,0.73,-13.86,-6.23,1.89
-0.13,-0.14,0.71,-14.84,-2.1,3.5
-0.14,-0.14,0.68,-13.86,1.54,4.06
-0.15,-0.11,0.64,-16.45,4.83,2.52
-0.16,-0.1,0.61,-22.05,8.26,0.14
-0.16,-0.11,0.57,-25.97,13.37,-1.68
-0.18,-0.13,0.55,-24.08,18.34,-2.38
-0.2,-0.16,0.55,-17.36,20.37,-2.8
-0.22,-0.17,0.59,-7.42,17.5,-5.67
-0.24,-0.13,0.62,0.35,11.34,-6.58
-0.24,-0.08,0.67,-2.8,6.79,-8.33
-0.24,-0.07,0.69,-8.4,5.32,-11.9
-0.25,-0.1,0.71,-9.66,7.21,-15.68
-0.26,-0.12,0.76,-5.32,8.4,-18.2
-0.28,-0.09,0.85,-6.09,9.59,-21.63
-0.3,-0.08,0.9,-16.59,8.54,-24.92
-0.31,-0.15,0.93,-28.91,5.53,-29.33
-0.33,-0.23,1.02,-18.69,5.32,-32.55
-0.35,-0.24,1.15,-3.64,5.11,-33.88
-0.39,-0.21,1.27,6.86,-1.12,-34.3
-0.43,-0.17,1.39,21.07,-8.75,-36.54
-0.47,-0.11,1.55,30.73,-19.32,-39.41
-0.48,-0.03,1.66,36.82,-33.46,-41.79
-0.43,0.04,1.74,25.83,-44.03,-42.63
-0.34,0.05,1.71,-0.63,-49.98,-42
-0.25,-0.06,1.61,-16.38,-43.19,-44.45
-0.17,-0.16,1.55,-14.14,-25.9,-41.93
-0.14,-0.24,1.55,8.96,-15.19,-34.58
-0.17,-0.29,1.61,39.27,-14.14,-22.82
-0.37,-0.19,1.62,64.26,-31.43,-10.15
-0.25,-0.05,1.64,74.2,-43.89,-0.84
-0.23,0.05,1.7,61.53,-51.59,10.08
-0.17,0.05,1.68,40.74,-50.33,19.18
-0.14,-0.01,1.59,20.93,-40.32,28.28
-0.16,-0.07,1.45,3.99,-26.46,38.5
-0.19,-0.09,1.32,-7.56,-8.05,43.19
-0.23,-0.12,1.21,-14.56,22.05,41.23
-0.31,-0.14,1.15,-17.5,39.9,36.82
-0.41,-0.19,1.07,-9.1,41.16,26.88
-0.45,-0.18,0.99,-0.14,31.22,16.52
-0.42,-0.16,0.95,3.78,15.61,10.92
-0.39,-0.16,0.92,4.76,3.85,7.14
-0.36,-0.16,0.9,6.37,-5.67,1.89
-0.33,-0.15,0.92,6.93,-12.6,-2.03
-0.28,-0.12,0.93,1.82,-14.14,-6.09
-0.24,-0.11,0.89,-5.53,-13.37,-8.54
-0.21,-0.13,0.84,-9.52,-10.99,-10.57
-0.19,-0.14,0.82,-9.66,-7.56,-10.22
-0.16,-0.14,0.78,-12.32,0.84,-10.36
-0.15,-0.14,0.77,-15.54,9.73,-14.98
-0.14,-0.15,0.77,-18.27,13.86,-14.91
-0.14,-0.17,0.77,-20.09,14.14,-13.93
-0.12,-0.18,0.75,-20.58,14.42,-12.6
-0.11,-0.2,0.74,-18.97,17.22,-11.83
-0.13,-0.2,0.72,-13.72,23.24,-11.41
-0.14,-0.21,0.74,-3.57,27.37,-11.13
-0.17,-0.18,0.79,2.73,28.28,-10.78
-0.2,-0.17,0.83,9.1,23.59,-12.18
-0.25,-0.16,0.89,20.79,12.18,-13.44
-0.27,-0.11,1,27.02,-1.19,-15.4
-0.26,-0.05,1.1,26.11,-13.02,-16.87
-0.22,-0.02,1.16,18.48,-22.33,-16.17
-0.18,-0.02,1.18,6.44,-23.17,-14.42
-0.14,-0.03,1.13,-2.24,-19.32,-11.9
-0.13,-0.03,1.06,-8.82,-10.43,-8.61
-0.11,-0.04,1,-19.6,2.94,-6.3
-0.1,-0.06,0.93,-27.23,17.71,-3.57
-0.13,-0.12,0.87,-29.75,25.55,0.84
-0.21,-0.16,0.8,-25.97,21.21,3.29
-0.25,-0.17,0.73,-15.47,13.93,4.69
-0.29,-0.17,0.72,-5.18,3.36,4.41
-0.32,-0.17,0.75,3.5,-12.18,2.31
-0.31,-0.16,0.8,10.64,-22.4,1.19
-0.3,-0.15,0.86,12.95,-28.63,0.98
-0.28,-0.12,0.9,12.18,-30.17,-1.26
-0.26,-0.11,0.9,6.86,-27.16,-3.36
-0.23,-0.13,0.89,1.05,-21.42,-4.55
-0.22,-0.16,0.86,-1.05,-15.05,-4.97
-0.2,-0.19,0.84,-0.63,-9.52,-4.06
-0.2,-0.19,0.83,0,-9.1,-2.24
-0.21,-0.19,0.8,0.07,-10.99,-0.77
-0.2,-0.19,0.78,-0.7,-13.93,1.26
-0.18,-0.2,0.77,-1.19,-16.8,3.22
-0.17,-0.21,0.75,0.07,-17.5,5.25
-0.17,-0.21,0.73,1.47,-17.43,7.63
-0.16,-0.19,0.73,1.54,-16.17,10.08
-0.16,-0.18,0.73,-0.14,-13.93,11.48
-0.15,-0.19,0.72,-3.78,-12.04,12.53
-0.15,-0.19,0.71,-6.44,-8.05,12.88
-0.16,-0.2,0.71,-7.84,-4.2,13.93
-0.16,-0.21,0.71,-7.42,-2.94,15.26
-0.17,-0.21,0.73,-5.04,-1.05,16.03
-0.18,-0.2,0.75,-3.29,0.49,15.61
-0.19,-0.19,0.78,-1.89,1.75,14.91
-0.2,-0.19,0.82,1.26,1.89,14.84
-0.21,-0.16,0.87,1.26,0.84,15.4
-0.24,-0.13,0.92,-2.8,-4.41,14.84
-0.25,-0.09,0.97,-14.98,-11.55,12.18
-0.23,-0.07,0.98,-33.6,-18.69,8.33
-0.17,-0.2,0.96,-49.56,-21.91,6.23
-0.09,-0.33,0.95,-42.14,-14.77,9.45
-0.09,-0.35,1.11,-20.09,-1.61,14.63
-0.15,-0.34,1.13,-0.91,10.15,11.97
-0.22,-0.27,1.29,12.46,12.39,7.14
-0.23,-0.2,1.46,17.92,8.26,4.62
-0.21,-0.1,1.59,11.13,6.3,1.68
-0.2,-0.02,1.63,-6.16,4.9,-1.26
-0.2,-0.06,1.58,-27.65,0.14,-3.36
-0.16,-0.2,1.38,-41.23,-1.82,-5.81
-0.1,-0.33,1.39,-28.91,1.82,-5.81
-0.13,-0.36,1.42,7.63,18.06,-8.61
-0.25,-0.35,1.59,69.16,18.76,-13.16
-0.35,-0.16,1.86,100.1,-3.08,-13.37
-0.31,0.14,2.05,94.36,-24.85,-12.53
-0.23,0.28,2.09,59.36,-44.38,-14.49
-0.16,0.34,1.98,0.28,-53.83,-12.95
-0.07,0.22,1.72,-39.97,-51.24,-5.6
0.12,0.05,1.49,-62.44,-32.34,-3.01
0.01,-0.04,1.26,-74.62,-13.44,4.76
0.05,-0.16,1.04,-75.32,8.61,10.85
0.03,-0.26,0.9,-68.74,31.29,15.19
-0.14,-0.34,0.8,-46.62,35,14.7
-0.28,-0.33,0.63,-13.23,15.33,13.02
-0.3,-0.28,0.78,7.77,-5.32,9.73
-0.26,-0.24,0.87,22.19,-22.54,11.97
-0.25,-0.18,0.93,28.14,-32.62,12.67
-0.24,-0.12,1,22.4,-39.62,13.58
-0.22,-0.09,1.02,11.48,-43.89,11.97
-0.16,-0.1,0.99,-0.07,-39.76,11.34
-0.12,-0.11,0.96,-11.41,-31.43,10.36
-0.09,-0.14,0.87,-19.25,-19.18,11.76
-0.07,-0.17,0.81,-23.59,-0.77,12.46
-0.07,-0.19,0.75,-23.59,11.97,14
-0.11,-0.21,0.69,-18.9,17.43,14.49
-0.15,-0.24,0.66,-9.45,14.42,13.72
-0.19,-0.24,0.67,2.66,3.71,12.11
-0.18,-0.22,0.71,13.86,-5.46,11.9
-0.15,-0.18,0.79,16.73,-11.69,11.2
0,-0.15,0.84,15.61,-13.72,10.01
-0.1,-0.14,0.86,12.46,-10.78,8.68
-0.08,-0.16,0.87,13.51,-4.06,7.56
-0.07,-0.17,0.88,16.59,4.62,7.77
-0.07,-0.16,0.89,20.51,16.24,8.26
-0.09,-0.14,0.9,25.41,24.15,8.12
-0.13,-0.13,0.93,29.89,26.74,6.02
-0.17,-0.13,0.97,35.21,19.95,3.85
-0.19,-0.12,1.02,39.2,9.59,3.08
-0.17,-0.08,1.06,36.75,2.31,2.24
-0.16,-0.06,1.06,30.66,-0.21,0.35
-0.14,-0.06,1.04,23.03,0.98,-2.31
-0.13,-0.09,0.99,16.8,5.11,-3.99
-0.11,-0.12,0.93,15.33,12.11,-3.36
-0.1,-0.14,0.89,14.84,22.61,-2.17
-0.12,-0.13,0.83,13.65,28.77,-1.75
-0.16,-0.12,0.78,12.67,29.89,-4.06
-0.19,-0.13,0.74,11.9,25.2,-9.03
-0.19,-0.16,0.73,13.16,17.01,-10.22
-0.16,-0.17,0.72,17.08,11.9,-9.45
-0.17,-0.15,0.73,19.53,8.4,-8.89
-0.19,-0.13,0.75,20.51,3.22,-10.29
-0.19,-0.11,0.77,17.08,-0.7,-12.18
-0.16,-0.1,0.78,10.08,-0.84,-13.23
-0.14,-0.11,0.76,1.68,2.66,-12.95
-0.13,-0.13,0.72,-4.97,8.47,-11.83
-0.13,-0.14,0.69,-9.52,13.3,-11.06
-0.15,-0.17,0.67,-9.45,17.01,-11.41
-0.18,-0.19,0.68,-7.07,16.73,-13.58
-0.2,-0.17,0.68,-6.02,13.23,-15.89
-0.18,-0.17,0.71,-8.96,12.18,-16.73
-0.16,-0.19,0.73,-11.62,13.3,-16.52
-0.18,-0.2,0.74,-11.69,14.14,-16.38
-0.21,-0.21,0.78,-8.4,14.84,-16.59
-0.22,-0.2,0.86,-6.09,15.75,-17.92
-0.25,-0.15,0.93,-8.54,16.1,-19.74
-0.27,-0.14,1,-17.85,15.47,-22.4
-0.26,-0.17,1.07,-30.03,14.42,-24.85
-0.24,-0.28,1.1,-31.08,17.15,-24.29
-0.26,-0.31,1.17,-17.99,25.34,-21.35
-0.33,-0.28,1.28,-3.5,28.35,-22.96
-0.39,-0.24,1.42,1.89,24.01,-28.7
-0.44,-0.21,1.53,7.21,14.84,-35.49
-0.45,-0.15,1.66,11.34,9.66,-40.74
-0.47,-0.04,1.74,4.69,2.66,-43.61
-0.46,0.04,1.73,-17.92,-7.63,-47.11
-0.37,-0.03,1.63,-39.34,-12.39,-51.31
-0.28,-0.17,1.55,-40.46,-9.31,-50.68
-0.21,-0.26,1.43,-24.5,-3.71,-44.03
-0.18,-0.31,1.39,1.33,2.52,-34.72
-0.21,-0.3,1.42,36.96,0.63,-26.95
-0.23,-0.2,1.53,52.43,-13.23,-17.92
-0.19,-0.08,1.62,49.77,-25.62,-6.44
-0.13,-0.06,1.64,38.15,-29.61,4.48
-0.11,-0.04,1.58,18.55,-24.99,17.29
-0.13,-0.04,1.44,4.62,-12.67,26.74
-0.18,-0.08,1.31,-4.34,8.61,33.95
-0.28,-0.1,1.19,-11.27,25.27,35.49
-0.39,-0.14,1.06,-13.93,33.46,34.51
-0.49,-0.19,0.98,-9.94,31.99,30.94
-0.55,-0.18,0.92,-5.25,22.68,27.02
-0.57,-0.17,0.87,-1.47,13.72,20.79
-0.57,-0.17,0.83,-1.33,2.8,13.23
-0.55,-0.19,0.81,-2.03,-7.91,4.97
-0.45,-0.21,0.79,-2.73,-15.33,0.63
-0.37,-0.21,0.76,-4.62,-14.49,-1.19
-0.3,-0.21,0.73,-5.6,-9.31,-2.1
-0.26,-0.23,0.71,-6.37,-1.89,-3.57
-0.22,-0.24,0.71,-3.22,5.11,-4.34
-0.2,-0.23,0.7,-2.24,9.94,-2.87
-0.18,-0.23,0.7,-1.68,13.23,-0.77
-0.19,-0.22,0.71,-1.54,14,-0.14
-0.2,-0.21,0.71,-3.15,11.55,-0.28
-0.2,-0.2,0.72,-6.86,6.86,-1.4
-0.18,-0.23,0.71,-7.7,4.69,-2.03
-0.17,-0.25,0.7,-3.08,5.25,-1.4
-0.17,-0.26,0.71,3.36,6.16,0.42
-0.2,-0.25,0.75,10.5,5.32,1.12
-0.23,-0.23,0.79,16.66,1.68,0.28
-0.24,-0.2,0.84,20.37,-1.96,-1.19
-0.26,-0.19,0.9,22.26,-5.53,-1.75
-0.28,-0.17,0.95,23.94,-11.06,-1.89
-0.28,-0.14,1,22.61,-16.59,-2.31
-0.26,-0.12,1.04,17.15,-21,-1.82
-0.24,-0.1,1.04,8.54,-23.03,-0.77
-0.22,-0.08,1.02,-3.29,-23.52,0.14
-0.2,-0.1,0.96,-16.38,-20.65,0.63
-0.18,-0.15,0.87,-21.84,-15.54,3.15
-0.17,-0.19,0.8,-22.4,-8.82,6.93
-0.18,-0.19,0.73,-19.88,-5.88,10.64
-0.21,-0.19,0.68,-18.2,-6.58,12.6
-0.22,-0.2,0.65,-16.73,-9.31,13.72
-0.22,-0.19,0.63,-16.03,-10.36,14.77
-0.22,-0.2,0.62,-14.35,-10.78,16.38
-0.23,-0.22,0.62,-12.11,-12.6,18.76
-0.24,-0.21,0.62,-10.29,-14.56,20.23
-0.25,-0.19,0.64,-10.15,-15.12,20.37
-0.25,-0.18,0.66,-13.65,-15.61,19.39
-0.23,-0.19,0.66,-19.11,-15.82,18.9
-0.2,-0.23,0.66,-21.63,-13.23,19.32
-0.19,-0.25,0.66,-18.9,-10.85,20.51
-0.19,-0.26,0.68,-15.75,-9.31,21.84
-0.19,-0.25,0.71,-12.74,-7.28,22.05
-0.19,-0.23,0.74,-10.64,-5.74,23.31
-0.2,-0.21,0.79,-10.36,-4.83,24.36
-0.24,-0.19,0.84,-9.94,-5.53,23.38
-0.26,-0.16,0.89,-11.76,-9.66,22.05
-0.25,-0.12,0.94,-22.75,-13.93,20.3
-0.22,-0.12,0.98,-36.82,-16.73,18.97
-0.18,-0.21,0.98,-50.26,-16.24,19.81
-0.13,-0.33,1,-38.15,-6.51,24.57
-0.16,-0.37,1.11,-15.4,6.86,29.82
-0.23,-0.28,1.27,-3.92,14.21,30.31
-0.32,-0.21,1.39,-6.51,13.72,27.02
-0.33,-0.17,1.48,-15.75,15.05,23.45
-0.34,-0.13,1.51,-21.63,20.3,18.55
-0.39,-0.08,1.51,-32.48,20.37,13.86
-0.41,-0.08,1.43,-57.96,13.3,5.25
-0.34,-0.26,1.32,-64.19,9.38,-1.54
-0.26,-0.43,1.22,-43.54,14.42,-2.17
-0.34,-0.5,1.21,9.38,29.54,-3.85
-0.51,-0.43,1.39,87.57,21.98,-10.5
-0.59,-0.11,1.73,105.49,-5.32,-18.27
-0.51,0.17,1.86,81.9,-42.63,-24.01
-0.37,0.25,1.84,21.77,-65.1,-25.97
-0.21,0.09,1.68,-13.86,-61.04,-27.86
-0.09,-0.1,1.53,-28.91,-45.71,-26.74
-0.05,-0.22,1.3,-22.12,-27.44,-21.56
-0.03,-0.29,1.18,-9.66,-6.16,-17.36
-0.04,-0.3,1.08,4.9,17.29,-8.75
-0.24,-0.17,0.99,3.29,4.62,0.56
-0.25,-0.19,1,-1.89,0.49,-3.85
-0.23,-0.2,1,-2.17,-0.42,-3.22
-0.23,-0.21,0.96,-0.35,-2.66,-2.94
-0.22,-0.21,0.96,0.42,-3.43,-2.1
-0.2,-0.21,0.96,1.19,-1.12,-2.03
-0.21,-0.21,0.97,1.89,1.75,-1.96
-0.21,-0.2,0.98,1.12,3.29,-1.75
-0.22,-0.2,0.98,0.35,1.82,-1.54
-0.22,-0.21,0.98,0.98,-0.91,-1.05
-0.21,-0.21,0.99,1.12,-2.59,-0.42
-0.2,-0.21,0.99,1.19,-2.94,-0.35
-0.19,-0.21,0.99,0.63,-1.89,0.63
-0.19,-0.21,0.98,-0.91,0.07,1.26
-0.19,-0.21,0.98,-1.96,1.96,1.89
-0.2,-0.22,0.97,-2.24,2.87,2.24
-0.2,-0.22,0.98,-1.68,2.17,2.03
-0.21,-0.22,0.97,-1.4,0.7,1.54
-0.22,-0.22,0.98,-0.91,-0.7,0.98
-0.22,-0.22,0.98,-0.14,-1.4,0.35
-0.22,-0.22,0.98,0.21,-0.77,-0.28
-0.23,-0.21,0.99,0.28,0.63,-1.12
-0.25,-0.21,1,-0.21,0.98,-2.1
-0.27,-0.22,1,-0.7,0.21,-4.34
-0.28,-0.22,0.99,-0.91,-1.54,-6.02
-0.29,-0.23,0.97,-0.14,-3.01,-7.21
-0.28,-0.24,0.95,0.77,-4.06,-9.31
-0.28,-0.25,0.93,2.59,-4.69,-10.78
-0.26,-0.26,0.91,5.95,-4.2,-11.69
-0.25,-0.27,0.91,8.19,-3.08,-13.09
-0.25,-0.27,0.92,10.5,-2.52,-14.35
-0.24,-0.27,0.93,12.46,-3.57,-14.84
-0.22,-0.26,0.94,13.23,-4.13,-13.51
-0.19,-0.26,0.96,14.91,-3.92,-13.3
-0.16,-0.25,0.97,12.46,-2.45,-11.06
-0.14,-0.26,0.98,11.55,-3.15,-7.98
-0.13,-0.26,0.98,11.41,-2.8,-4.9
-0.11,-0.26,0.99,10.29,-1.26,-0.49
-0.14,-0.27,0.98,10.71,-1.68,3.5
-0.1,-0.26,1.01,11.83,-0.07,5.88
-0.12,-0.25,1.01,9.17,2.73,10.08
-0.16,-0.25,1.02,7.56,3.5,11.9
-0.17,-0.25,1.02,5.81,3.99,12.74
-0.2,-0.25,1.01,2.8,4.76,13.44
-0.22,-0.27,1,1.54,3.92,13.37
-0.24,-0.28,0.99,2.24,1.89,12.95
-0.26,-0.28,0.98,1.96,1.26,12.11
-0.27,-0.29,0.96,1.96,1.4,10.22
-0.28,-0.29,0.94,3.22,2.24,8.05
-0.29,-0.29,0.94,5.04,3.01,4.76
-0.3,-0.29,0.94,6.37,2.87,1.68
-0.3,-0.28,0.95,7.28,1.54,-1.96
-0.29,-0.28,0.96,8.4,-1.12,-5.18
-0.28,-0.27,0.96,10.43,-3.57,-7.84
-0.26,-0.26,0.97,11.13,-4.48,-10.36
-0.24,-0.23,0.97,10.29,-6.09,-11.97
-0.22,-0.24,0.99,9.17,-7.21,-12.53
-0.2,-0.23,0.97,8.26,-7.35,-12.18
-0.17,-0.22,0.95,5.6,-6.23,-11.2
-0.16,-0.22,0.92,5.32,-4.9,-10.57
-0.14,-0.22,0.91,5.39,-1.68,-9.87
-0.14,-0.21,0.9,5.04,1.19,-9.31
-0.15,-0.21,0.9,3.99,1.4,-7.84
-0.14,-0.2,0.89,3.64,1.19,-6.02
-0.15,-0.19,0.88,2.1,1.61,-4.48
-0.14,-0.19,0.86,0.7,2.31,-3.36
-0.14,-0.19,0.83,-0.49,3.92,-2.45
-0.15,-0.19,0.81,-2.66,5.18,-1.33
-0.15,-0.2,0.78,-3.99,4.55,-0.63
-0.15,-0.21,0.76,-3.36,3.22,-0.07
-0.14,-0.21,0.74,-2.03,2.52,1.26
-0.14,-0.22,0.73,-0.07,3.01,2.45
-0.14,-0.22,0.74,2.03,4.48,3.01
-0.14,-0.22,0.76,2.73,5.25,3.92
-0.15,-0.21,0.78,2.66,4.9,4.9
-0.14,-0.2,0.79,0.56,5.74,5.39
-0.15,-0.2,0.79,-2.66,6.09,5.81
-0.16,-0.21,0.81,-4.06,5.74,4.9
-0.16,-0.22,0.82,-5.39,4.76,4.55
-0.16,-0.22,0.82,-7.56,4.2,5.46
-0.15,-0.22,0.82,-8.75,4.48,5.95
-0.16,-0.22,0.81,-9.8,5.6,5.6
-0.17,-0.23,0.81,-10.29,6.79,5.11
-0.18,-0.23,0.82,-9.87,6.86,3.99
-0.2,-0.23,0.86,-8.54,6.37,1.68
-0.21,-0.21,0.9,-9.31,5.6,0.07
-0.24,-0.2,0.94,-12.74,3.01,-0.98
-0.25,-0.2,0.99,-16.31,0.28,-1.96
-0.25,-0.18,1.01,-20.93,-0.84,-1.61
-0.25,-0.19,1.02,-26.11,0.84,-1.4
-0.27,-0.19,1.04,-31.43,3.36,-0.98
-0.28,-0.21,1.05,-36.89,6.09,-0.42
-0.29,-0.24,1.06,-41.02,6.09,-1.05
-0.32,-0.26,1.08,-37.52,4.69,-1.47
-0.33,-0.26,1.14,-34.16,5.25,-2.73
-0.35,-0.25,1.2,-33.53,6.3,-7.56
-0.38,-0.29,1.24,-32.48,1.68,-9.03
-0.39,-0.28,1.28,-27.72,-3.29,-10.08
-0.38,-0.24,1.32,-28.56,-1.4,-11.83
-0.41,-0.21,1.32,-33.74,4.13,-14.84
-0.42,-0.25,1.27,-44.73,1.4,-16.38
-0.38,-0.32,1.11,-44.1,-7.14,-15.75
-0.3,-0.35,1.02,-32.41,-12.39,-13.51
-0.26,-0.37,0.95,-11.2,-6.37,-13.72
-0.25,-0.37,1,26.6,7.42,-18.13
-0.28,-0.33,1.24,54.81,16.66,-28.28
-0.35,-0.17,1.44,74.76,10.15,-29.05
-0.33,0,1.61,67.34,-8.4,-20.09
-0.27,0.08,1.64,30.1,-21.7,-7.91
-0.25,-0.02,1.49,7,-28.7,7.28
-0.23,-0.1,1.3,0.07,-23.87,13.79
-0.22,-0.18,1.15,2.87,-9.52,16.38
-0.25,-0.21,1.02,10.5,4.62,18.06
-0.3,-0.23,0.98,16.45,16.38,18.69
-0.41,-0.23,0.97,25.2,17.64,18.34
-0.48,-0.23,0.97,30.45,9.03,17.64
-0.5,-0.21,0.97,33.88,-2.94,15.26
-0.44,-0.22,0.95,34.79,-11.76,14
-0.41,-0.22,0.92,34.3,-15.47,12.6
-0.4,-0.21,0.86,32.62,-18.34,9.66
-0.35,-0.24,0.86,33.11,-18.48,7.7
-0.28,-0.26,0.86,36.05,-14.14,7
-0.25,-0.23,0.85,34.02,-9.31,7.49
-0.24,-0.23,0.86,30.52,-3.43,8.96
-0.25,-0.24,0.87,26.81,0.77,9.31
-0.27,-0.23,0.87,23.17,3.43,8.96
-0.29,-0.23,0.87,19.11,3.64,7.56
-0.29,-0.24,0.86,15.47,1.82,6.16
-0.29,-0.26,0.85,15.4,-0.35,5.32
-0.27,-0.24,0.85,14.84,0.28,2.87
-0.28,-0.24,0.85,11.97,2.38,0.42
-0.28,-0.25,0.86,11.9,2.24,-2.17
-0.28,-0.25,0.87,14.56,0.49,-5.25
-0.26,-0.24,0.9,16.17,0.14,-7.35
-0.25,-0.22,0.92,15.33,-0.84,-8.89
-0.25,-0.21,0.95,13.72,-3.57,-10.22
-0.24,-0.2,0.95,12.11,-6.86,-10.99
-0.24,-0.18,0.96,9.87,-10.43,-12.18
-0.23,-0.2,0.96,7.84,-13.02,-12.25
-0.21,-0.18,0.95,7.35,-15.19,-12.32
-0.19,-0.17,0.94,5.6,-14.84,-10.78
-0.19,-0.17,0.93,4.76,-13.93,-9.38
-0.21,-0.17,0.92,3.5,-14.14,-8.82
-0.22,-0.17,0.9,2.94,-16.8,-7.91
-0.22,-0.17,0.89,3.29,-19.95,-6.93
-0.21,-0.16,0.87,1.96,-20.65,-5.46
-0.2,-0.17,0.84,0.07,-19.25,-2.94
-0.2,-0.17,0.82,-2.31,-16.66,-0.98
-0.21,-0.17,0.78,-5.39,-15.61,0.98
-0.22,-0.18,0.75,-7.28,-14.7,2.31
-0.22,-0.18,0.71,-9.52,-14,2.87
-0.22,-0.19,0.68,-10.85,-13.58,4.34
-0.21,-0.2,0.65,-11.69,-13.09,6.23
